"key_ID","parliament_ID","session_ID","question_ID","question_number","member_ID","member_name","constituency","event_ID","date","event"
227,"39","39-1","39-1-Q-111","Q-111",481,"Denise Savoie","Victoria",2,2006-12-11,"Made an Order for Return and answer tabled"
228,"39","39-1","39-1-Q-112","Q-112",481,"Denise Savoie","Victoria",1,2006-10-31,"Notice"
229,"39","39-1","39-1-Q-112","Q-112",481,"Denise Savoie","Victoria",2,2006-12-13,"Made an Order for Return and answer tabled"
230,"39","39-1","39-1-Q-113","Q-113",71,"France Bonsant","Compton—Stanstead",1,2006-10-31,"Notice"
231,"39","39-1","39-1-Q-113","Q-113",71,"France Bonsant","Compton—Stanstead",2,2006-12-11,"Answered"
232,"39","39-1","39-1-Q-114","Q-114",71,"France Bonsant","Compton—Stanstead",1,2006-10-31,"Notice"
233,"39","39-1","39-1-Q-114","Q-114",71,"France Bonsant","Compton—Stanstead",2,2006-12-13,"Made an Order for Return and answer tabled"
234,"39","39-1","39-1-Q-115","Q-115",566,"Judy Wasylycia-Leis","Winnipeg North",1,2006-11-20,"Notice"
235,"39","39-1","39-1-Q-115","Q-115",566,"Judy Wasylycia-Leis","Winnipeg North",2,2007-01-29,"Answered"
236,"39","39-1","39-1-Q-116","Q-116",74,"Robert Bouchard","Chicoutimi—Le Fjord",1,2006-11-21,"Notice"
237,"39","39-1","39-1-Q-116","Q-116",74,"Robert Bouchard","Chicoutimi—Le Fjord",2,2007-01-29,"Answered"
238,"39","39-1","39-1-Q-117","Q-117",34,"Larry Bagnell","Yukon",1,2006-11-21,"Notice"
239,"39","39-1","39-1-Q-117","Q-117",34,"Larry Bagnell","Yukon",2,2007-01-29,"Answered"
240,"39","39-1","39-1-Q-118","Q-118",146,"Roy Cullen","Etobicoke North",1,2006-11-24,"Notice"
241,"39","39-1","39-1-Q-118","Q-118",146,"Roy Cullen","Etobicoke North",2,2007-01-29,"Made an Order for Return and answer tabled"
242,"39","39-1","39-1-Q-119","Q-119",363,"Alexa McDonough","Halifax",1,2006-11-27,"Notice"
243,"39","39-1","39-1-Q-119","Q-119",363,"Alexa McDonough","Halifax",2,2007-01-29,"Made an Order for Return and answer tabled"
244,"39","39-1","39-1-Q-120","Q-120",59,"Dawn Black","New Westminster—Coquitlam",1,2006-12-01,"Notice"
245,"39","39-1","39-1-Q-120","Q-120",59,"Dawn Black","New Westminster—Coquitlam",2,2007-01-29,"Made an Order for Return and answer tabled"
246,"39","39-1","39-1-Q-121","Q-121",181,"Gilles Duceppe","Laurier—Sainte-Marie",1,2006-12-06,"Notice"
247,"39","39-1","39-1-Q-121","Q-121",181,"Gilles Duceppe","Laurier—Sainte-Marie",2,2007-01-29,"Made an Order for Return and answer tabled"
248,"39","39-1","39-1-Q-121","Q-121",181,"Gilles Duceppe","Laurier—Sainte-Marie",3,2007-02-05,"Made an Order for Return and supplementary answer tabled"
249,"39","39-1","39-1-Q-122","Q-122",181,"Gilles Duceppe","Laurier—Sainte-Marie",1,2006-12-06,"Notice"
250,"39","39-1","39-1-Q-122","Q-122",181,"Gilles Duceppe","Laurier—Sainte-Marie",2,2007-01-29,"Made an Order for Return and answer tabled"
251,"39","39-1","39-1-Q-123","Q-123",355,"Tony Martin","Sault Ste. Marie",1,2006-12-06,"Notice"
252,"39","39-1","39-1-Q-123","Q-123",355,"Tony Martin","Sault Ste. Marie",2,2007-01-29,"Made an Order for Return and answer tabled"
253,"39","39-1","39-1-Q-124","Q-124",59,"Dawn Black","New Westminster—Coquitlam",1,2006-12-07,"Notice"
254,"39","39-1","39-1-Q-124","Q-124",59,"Dawn Black","New Westminster—Coquitlam",2,2007-01-29,"Answered"
255,"39","39-1","39-1-Q-125","Q-125",22,"Charlie Angus","Timmins—James Bay",1,2006-12-08,"Notice"
256,"39","39-1","39-1-Q-125","Q-125",22,"Charlie Angus","Timmins—James Bay",2,2007-01-29,"Answered"
257,"39","39-1","39-1-Q-126","Q-126",355,"Tony Martin","Sault Ste. Marie",1,2006-12-08,"Notice"
258,"39","39-1","39-1-Q-126","Q-126",355,"Tony Martin","Sault Ste. Marie",2,2007-01-29,"Answered"
259,"39","39-1","39-1-Q-127","Q-127",120,"Chris Charlton","Hamilton Mountain",1,2006-12-11,"Notice"
260,"39","39-1","39-1-Q-127","Q-127",120,"Chris Charlton","Hamilton Mountain",2,2007-01-29,"Answered"
261,"39","39-1","39-1-Q-128","Q-128",128,"David Christopherson","Hamilton Centre",1,2006-12-11,"Notice"
262,"39","39-1","39-1-Q-128","Q-128",128,"David Christopherson","Hamilton Centre",2,2007-01-29,"Answered"
263,"39","39-1","39-1-Q-129","Q-129",566,"Judy Wasylycia-Leis","Winnipeg North",1,2006-12-11,"Notice"
264,"39","39-1","39-1-Q-129","Q-129",566,"Judy Wasylycia-Leis","Winnipeg North",2,2007-01-29,"Answered"
265,"39","39-1","39-1-Q-130","Q-130",315,"Jack Layton","Toronto—Danforth",1,2006-12-12,"Notice"
266,"39","39-1","39-1-Q-130","Q-130",315,"Jack Layton","Toronto—Danforth",2,2007-01-29,"Answered"
267,"39","39-1","39-1-Q-131","Q-131",355,"Tony Martin","Sault Ste. Marie",1,2006-12-12,"Notice"
268,"39","39-1","39-1-Q-131","Q-131",355,"Tony Martin","Sault Ste. Marie",2,2007-01-29,"Made an Order for Return and answer tabled"
269,"39","39-1","39-1-Q-132","Q-132",288,"Jim Karygiannis","Scarborough—Agincourt",1,2006-12-12,"Notice"
270,"39","39-1","39-1-Q-132","Q-132",288,"Jim Karygiannis","Scarborough—Agincourt",2,2007-01-29,"Made an Order for Return and answer tabled"
271,"39","39-1","39-1-Q-133","Q-133",288,"Jim Karygiannis","Scarborough—Agincourt",1,2006-12-12,"Notice"
272,"39","39-1","39-1-Q-133","Q-133",288,"Jim Karygiannis","Scarborough—Agincourt",2,2007-01-29,"Made an Order for Return and answer tabled"
273,"39","39-1","39-1-Q-134","Q-134",127,"Olivia Chow","Trinity—Spadina",1,2007-01-25,"Notice"
274,"39","39-1","39-1-Q-134","Q-134",127,"Olivia Chow","Trinity—Spadina",2,2007-03-19,"Answered"
275,"39","39-1","39-1-Q-135","Q-135",127,"Olivia Chow","Trinity—Spadina",1,2007-01-25,"Notice"
276,"39","39-1","39-1-Q-135","Q-135",127,"Olivia Chow","Trinity—Spadina",2,2007-03-19,"Answered"
277,"39","39-1","39-1-Q-136","Q-136",566,"Judy Wasylycia-Leis","Winnipeg North",1,2007-01-25,"Notice"
278,"39","39-1","39-1-Q-136","Q-136",566,"Judy Wasylycia-Leis","Winnipeg North",2,2007-03-19,"Made an Order for Return and answer tabled"
279,"39","39-1","39-1-Q-137","Q-137",566,"Judy Wasylycia-Leis","Winnipeg North",1,2007-01-25,"Notice"
280,"39","39-1","39-1-Q-137","Q-137",566,"Judy Wasylycia-Leis","Winnipeg North",2,2007-03-19,"Made an Order for Return and answer tabled"
281,"39","39-1","39-1-Q-138","Q-138",127,"Olivia Chow","Trinity—Spadina",1,2007-01-25,"Notice"
282,"39","39-1","39-1-Q-138","Q-138",127,"Olivia Chow","Trinity—Spadina",2,2007-02-05,"Withdrawn"
283,"39","39-1","39-1-Q-139","Q-139",283,"Peter Julian","Burnaby—New Westminster",1,2007-01-25,"Notice"
284,"39","39-1","39-1-Q-139","Q-139",283,"Peter Julian","Burnaby—New Westminster",2,2007-03-19,"Made an Order for Return and answer tabled"
285,"39","39-1","39-1-Q-140","Q-140",481,"Denise Savoie","Victoria",1,2007-01-25,"Notice"
286,"39","39-1","39-1-Q-140","Q-140",481,"Denise Savoie","Victoria",2,2007-03-19,"Made an Order for Return and answer tabled"
287,"39","39-1","39-1-Q-141","Q-141",288,"Jim Karygiannis","Scarborough—Agincourt",1,2007-01-25,"Notice"
288,"39","39-1","39-1-Q-141","Q-141",288,"Jim Karygiannis","Scarborough—Agincourt",2,2007-03-28,"Answered"
289,"39","39-1","39-1-Q-142","Q-142",519,"Peter Stoffer","Sackville—Eastern Shore",1,2007-01-25,"Notice"
290,"39","39-1","39-1-Q-142","Q-142",519,"Peter Stoffer","Sackville—Eastern Shore",2,2007-03-19,"Answered"
291,"39","39-1","39-1-Q-143","Q-143",355,"Tony Martin","Sault Ste. Marie",1,2007-01-25,"Notice"
292,"39","39-1","39-1-Q-143","Q-143",355,"Tony Martin","Sault Ste. Marie",2,2007-02-14,"Answered"
293,"39","39-1","39-1-Q-144","Q-144",288,"Jim Karygiannis","Scarborough—Agincourt",1,2007-01-25,"Notice"
294,"39","39-1","39-1-Q-144","Q-144",288,"Jim Karygiannis","Scarborough—Agincourt",2,2007-05-25,"Withdrawn"
295,"39","39-1","39-1-Q-145","Q-145",355,"Tony Martin","Sault Ste. Marie",1,2007-01-25,"Notice"
296,"39","39-1","39-1-Q-145","Q-145",355,"Tony Martin","Sault Ste. Marie",2,2007-03-21,"Made an Order for Return and answer tabled"
297,"39","39-1","39-1-Q-146","Q-146",22,"Charlie Angus","Timmins—James Bay",1,2007-01-25,"Notice"
298,"39","39-1","39-1-Q-146","Q-146",22,"Charlie Angus","Timmins—James Bay",2,2007-02-14,"Answered"
299,"39","39-1","39-1-Q-147","Q-147",288,"Jim Karygiannis","Scarborough—Agincourt",1,2007-01-29,"Notice"
300,"39","39-1","39-1-Q-147","Q-147",288,"Jim Karygiannis","Scarborough—Agincourt",2,2007-03-19,"Answered"
301,"39","39-1","39-1-Q-148","Q-148",481,"Denise Savoie","Victoria",1,2007-01-29,"Notice"
302,"39","39-1","39-1-Q-148","Q-148",481,"Denise Savoie","Victoria",2,2007-03-19,"Made an Order for Return and answer tabled"
303,"39","39-1","39-1-Q-149","Q-149",481,"Denise Savoie","Victoria",1,2007-01-29,"Notice"
304,"39","39-1","39-1-Q-149","Q-149",481,"Denise Savoie","Victoria",2,2007-02-14,"Answered"
305,"39","39-1","39-1-Q-150","Q-150",357,"Irene Mathyssen","London—Fanshawe",1,2007-01-30,"Notice"
306,"39","39-1","39-1-Q-150","Q-150",357,"Irene Mathyssen","London—Fanshawe",2,2007-02-14,"Answered"
307,"39","39-1","39-1-Q-151","Q-151",166,"Paul Dewar","Ottawa Centre",1,2007-01-30,"Notice"
308,"39","39-1","39-1-Q-151","Q-151",166,"Paul Dewar","Ottawa Centre",2,2007-02-14,"Answered"
309,"39","39-1","39-1-Q-152","Q-152",166,"Paul Dewar","Ottawa Centre",1,2007-01-30,"Notice"
310,"39","39-1","39-1-Q-152","Q-152",166,"Paul Dewar","Ottawa Centre",2,2007-03-19,"Made an Order for Return and answer tabled"
311,"39","39-1","39-1-Q-153","Q-153",153,"Libby Davies","Vancouver East",1,2007-02-01,"Notice"
312,"39","39-1","39-1-Q-153","Q-153",153,"Libby Davies","Vancouver East",2,2007-03-19,"Answered"
313,"39","39-1","39-1-Q-154","Q-154",290,"Tina Keeper","Churchill",1,2007-02-02,"Notice"
314,"39","39-1","39-1-Q-154","Q-154",290,"Tina Keeper","Churchill",2,2007-03-19,"Made an Order for Return and answer tabled"
315,"39","39-1","39-1-Q-155","Q-155",127,"Olivia Chow","Trinity—Spadina",1,2007-02-05,"Notice"
316,"39","39-1","39-1-Q-155","Q-155",127,"Olivia Chow","Trinity—Spadina",2,2007-02-06,"Withdrawn"
317,"39","39-1","39-1-Q-156","Q-156",419,"Brian Pallister","Portage—Lisgar",1,2007-02-05,"Notice"
318,"39","39-1","39-1-Q-156","Q-156",419,"Brian Pallister","Portage—Lisgar",2,2007-05-03,"Made an Order for Return and answer tabled"
319,"39","39-1","39-1-Q-157","Q-157",127,"Olivia Chow","Trinity—Spadina",1,2007-02-06,"Notice"
320,"39","39-1","39-1-Q-157","Q-157",127,"Olivia Chow","Trinity—Spadina",2,2007-02-14,"Answered"
321,"39","39-1","39-1-Q-158","Q-158",351,"Wayne Marston","Hamilton East—Stoney Creek",1,2007-02-06,"Notice"
322,"39","39-1","39-1-Q-158","Q-158",351,"Wayne Marston","Hamilton East—Stoney Creek",2,2007-02-14,"Answered"
323,"39","39-1","39-1-Q-159","Q-159",127,"Olivia Chow","Trinity—Spadina",1,2007-02-06,"Notice"
324,"39","39-1","39-1-Q-159","Q-159",127,"Olivia Chow","Trinity—Spadina",2,2007-03-19,"Answered"
325,"39","39-1","39-1-Q-160","Q-160",22,"Charlie Angus","Timmins—James Bay",1,2007-02-06,"Notice"
326,"39","39-1","39-1-Q-160","Q-160",22,"Charlie Angus","Timmins—James Bay",2,2007-03-19,"Made an Order for Return and answer tabled"
327,"39","39-1","39-1-Q-161","Q-161",288,"Jim Karygiannis","Scarborough—Agincourt",1,2007-02-06,"Notice"
328,"39","39-1","39-1-Q-161","Q-161",288,"Jim Karygiannis","Scarborough—Agincourt",2,2007-05-24,"Withdrawn"
329,"39","39-1","39-1-Q-162","Q-162",496,"Bill Siksay","Burnaby—Douglas",1,2007-02-07,"Notice"
330,"39","39-1","39-1-Q-162","Q-162",496,"Bill Siksay","Burnaby—Douglas",2,2007-02-14,"Answered"
331,"39","39-1","39-1-Q-163","Q-163",352,"Keith Martin","Esquimalt—Juan de Fuca",1,2007-02-07,"Notice"
332,"39","39-1","39-1-Q-163","Q-163",352,"Keith Martin","Esquimalt—Juan de Fuca",2,2007-03-19,"Answered"
333,"39","39-1","39-1-Q-164","Q-164",352,"Keith Martin","Esquimalt—Juan de Fuca",1,2007-02-07,"Notice"
334,"39","39-1","39-1-Q-164","Q-164",352,"Keith Martin","Esquimalt—Juan de Fuca",2,2007-03-30,"Answered"
335,"39","39-1","39-1-Q-165","Q-165",554,"Roger Valley","Kenora",1,2007-02-08,"Notice"
336,"39","39-1","39-1-Q-165","Q-165",554,"Roger Valley","Kenora",2,2007-03-21,"Made an Order for Return and answer tabled"
337,"39","39-1","39-1-Q-166","Q-166",353,"Pat Martin","Winnipeg Centre",1,2007-02-08,"Notice"
338,"39","39-1","39-1-Q-166","Q-166",353,"Pat Martin","Winnipeg Centre",2,2007-03-26,"Made an Order for Return and answer tabled"
339,"39","39-1","39-1-Q-167","Q-167",59,"Dawn Black","New Westminster—Coquitlam",1,2007-02-08,"Notice"
340,"39","39-1","39-1-Q-167","Q-167",59,"Dawn Black","New Westminster—Coquitlam",2,2007-03-26,"Made an Order for Return and answer tabled"
341,"39","39-1","39-1-Q-168","Q-168",283,"Peter Julian","Burnaby—New Westminster",1,2007-02-08,"Notice"
342,"39","39-1","39-1-Q-168","Q-168",283,"Peter Julian","Burnaby—New Westminster",2,2007-03-21,"Answered"
343,"39","39-1","39-1-Q-169","Q-169",144,"Jean Crowder","Nanaimo—Cowichan",1,2007-02-13,"Notice"
344,"39","39-1","39-1-Q-169","Q-169",144,"Jean Crowder","Nanaimo—Cowichan",2,2007-02-15,"Answered"
345,"39","39-1","39-1-Q-170","Q-170",144,"Jean Crowder","Nanaimo—Cowichan",1,2007-02-13,"Notice"
346,"39","39-1","39-1-Q-170","Q-170",144,"Jean Crowder","Nanaimo—Cowichan",2,2007-03-21,"Answered"
347,"39","39-1","39-1-Q-171","Q-171",59,"Dawn Black","New Westminster—Coquitlam",1,2007-02-14,"Notice"
348,"39","39-1","39-1-Q-171","Q-171",59,"Dawn Black","New Westminster—Coquitlam",2,2007-03-29,"Made an Order for Return and answer tabled"
349,"39","39-1","39-1-Q-172","Q-172",146,"Roy Cullen","Etobicoke North",1,2007-02-14,"Notice"
350,"39","39-1","39-1-Q-172","Q-172",146,"Roy Cullen","Etobicoke North",2,2007-03-19,"Made an Order for Return and answer tabled"
351,"39","39-1","39-1-Q-173","Q-173",127,"Olivia Chow","Trinity—Spadina",1,2007-02-15,"Notice"
352,"39","39-1","39-1-Q-173","Q-173",127,"Olivia Chow","Trinity—Spadina",2,2007-04-16,"Answered"
353,"39","39-1","39-1-Q-174","Q-174",59,"Dawn Black","New Westminster—Coquitlam",1,2007-02-20,"Notice"
354,"39","39-1","39-1-Q-174","Q-174",59,"Dawn Black","New Westminster—Coquitlam",2,2007-04-16,"Answered"
355,"39","39-1","39-1-Q-175","Q-175",46,"Catherine Bell","Vancouver Island North",1,2007-02-21,"Notice"
356,"39","39-1","39-1-Q-175","Q-175",46,"Catherine Bell","Vancouver Island North",2,2007-04-16,"Answered"
357,"39","39-1","39-1-Q-176","Q-176",166,"Paul Dewar","Ottawa Centre",1,2007-02-22,"Notice"
358,"39","39-1","39-1-Q-176","Q-176",166,"Paul Dewar","Ottawa Centre",2,2007-04-16,"Answered"
359,"39","39-1","39-1-Q-177","Q-177",166,"Paul Dewar","Ottawa Centre",1,2007-02-26,"Notice"
360,"39","39-1","39-1-Q-177","Q-177",166,"Paul Dewar","Ottawa Centre",2,2007-04-16,"Answered"
361,"39","39-1","39-1-Q-178","Q-178",29,"Alex Atamanenko","British Columbia Southern Interior",1,2007-02-26,"Notice"
362,"39","39-1","39-1-Q-178","Q-178",29,"Alex Atamanenko","British Columbia Southern Interior",2,2007-04-16,"Answered"
363,"39","39-1","39-1-Q-179","Q-179",29,"Alex Atamanenko","British Columbia Southern Interior",1,2007-02-26,"Notice"
364,"39","39-1","39-1-Q-179","Q-179",29,"Alex Atamanenko","British Columbia Southern Interior",2,2007-03-30,"Answered"
365,"39","39-1","39-1-Q-180","Q-180",46,"Catherine Bell","Vancouver Island North",1,2007-02-26,"Notice"
366,"39","39-1","39-1-Q-180","Q-180",46,"Catherine Bell","Vancouver Island North",2,2007-02-28,"Answered"
367,"39","39-1","39-1-Q-181","Q-181",147,"John Cummins","Delta—Richmond East",1,2007-02-27,"Notice"
368,"39","39-1","39-1-Q-182","Q-182",357,"Irene Mathyssen","London—Fanshawe",1,2007-02-27,"Notice"
369,"39","39-1","39-1-Q-182","Q-182",357,"Irene Mathyssen","London—Fanshawe",2,2007-04-16,"Answered"
370,"39","39-1","39-1-Q-183","Q-183",56,"Dennis Bevington","Northwest Territories",1,2007-02-28,"Notice"
371,"39","39-1","39-1-Q-183","Q-183",56,"Dennis Bevington","Northwest Territories",2,2007-03-30,"Answered"
372,"39","39-1","39-1-Q-184","Q-184",147,"John Cummins","Delta—Richmond East",1,2007-03-01,"Notice"
373,"39","39-1","39-1-Q-185","Q-185",59,"Dawn Black","New Westminster—Coquitlam",1,2007-03-01,"Notice"
374,"39","39-1","39-1-Q-186","Q-186",496,"Bill Siksay","Burnaby—Douglas",1,2007-03-20,"Notice"
375,"39","39-1","39-1-Q-186","Q-186",496,"Bill Siksay","Burnaby—Douglas",2,2007-05-02,"Answered"
376,"39","39-1","39-1-Q-187","Q-187",496,"Bill Siksay","Burnaby—Douglas",1,2007-03-20,"Notice"
377,"39","39-1","39-1-Q-187","Q-187",496,"Bill Siksay","Burnaby—Douglas",2,2007-05-03,"Answered"
378,"39","39-1","39-1-Q-188","Q-188",127,"Olivia Chow","Trinity—Spadina",1,2007-03-22,"Notice"
379,"39","39-1","39-1-Q-188","Q-188",127,"Olivia Chow","Trinity—Spadina",2,2007-05-07,"Answered"
380,"39","39-1","39-1-Q-189","Q-189",147,"John Cummins","Delta—Richmond East",1,2007-03-29,"Notice"
381,"39","39-1","39-1-Q-190","Q-190",147,"John Cummins","Delta—Richmond East",1,2007-03-29,"Notice"
382,"39","39-1","39-1-Q-191","Q-191",56,"Dennis Bevington","Northwest Territories",1,2007-03-29,"Notice"
383,"39","39-1","39-1-Q-191","Q-191",56,"Dennis Bevington","Northwest Territories",2,2007-05-10,"Answered"
384,"39","39-1","39-1-Q-192","Q-192",127,"Olivia Chow","Trinity—Spadina",1,2007-04-18,"Notice"
385,"39","39-1","39-1-Q-192","Q-192",127,"Olivia Chow","Trinity—Spadina",2,2007-05-30,"Made an Order for Return and answer tabled"
386,"39","39-1","39-1-Q-193","Q-193",566,"Judy Wasylycia-Leis","Winnipeg North",1,2007-04-19,"Notice"
387,"39","39-1","39-1-Q-193","Q-193",566,"Judy Wasylycia-Leis","Winnipeg North",2,2007-06-01,"Answered"
388,"39","39-1","39-1-Q-194","Q-194",29,"Alex Atamanenko","British Columbia Southern Interior",1,2007-04-23,"Notice"
389,"39","39-1","39-1-Q-194","Q-194",29,"Alex Atamanenko","British Columbia Southern Interior",2,2007-05-16,"Answered"
390,"39","39-1","39-1-Q-195","Q-195",29,"Alex Atamanenko","British Columbia Southern Interior",1,2007-04-23,"Notice"
391,"39","39-1","39-1-Q-195","Q-195",29,"Alex Atamanenko","British Columbia Southern Interior",2,2007-06-06,"Made an Order for Return and answer tabled"
392,"39","39-1","39-1-Q-196","Q-196",22,"Charlie Angus","Timmins—James Bay",1,2007-04-23,"Notice"
393,"39","39-1","39-1-Q-196","Q-196",22,"Charlie Angus","Timmins—James Bay",2,2007-06-06,"Made an Order for Return and answer tabled"
394,"39","39-1","39-1-Q-197","Q-197",22,"Charlie Angus","Timmins—James Bay",1,2007-04-23,"Notice"
395,"39","39-1","39-1-Q-197","Q-197",22,"Charlie Angus","Timmins—James Bay",2,2007-06-06,"Made an Order for Return and answer tabled"
396,"39","39-1","39-1-Q-198","Q-198",519,"Peter Stoffer","Sackville—Eastern Shore",1,2007-04-24,"Notice"
397,"39","39-1","39-1-Q-198","Q-198",519,"Peter Stoffer","Sackville—Eastern Shore",2,2007-06-06,"Answered"
398,"39","39-1","39-1-Q-199","Q-199",496,"Bill Siksay","Burnaby—Douglas",1,2007-04-25,"Notice"
399,"39","39-1","39-1-Q-199","Q-199",496,"Bill Siksay","Burnaby—Douglas",2,2007-06-08,"Answered"
400,"39","39-1","39-1-Q-200","Q-200",302,"Mario Laframboise","Argenteuil—Papineau—Mirabel",1,2007-04-26,"Notice"
401,"39","39-1","39-1-Q-200","Q-200",302,"Mario Laframboise","Argenteuil—Papineau—Mirabel",2,2007-06-11,"Made an Order for Return and answer tabled"
402,"39","39-1","39-1-Q-201","Q-201",474,"Jean-Yves Roy","Haute-Gaspésie—La Mitis—Matane—Matapédia",1,2007-04-26,"Notice"
403,"39","39-1","39-1-Q-201","Q-201",474,"Jean-Yves Roy","Haute-Gaspésie—La Mitis—Matane—Matapédia",2,2007-06-11,"Made an Order for Return and answer tabled"
404,"39","39-1","39-1-Q-202","Q-202",363,"Alexa McDonough","Halifax",1,2007-04-27,"Notice"
405,"39","39-1","39-1-Q-202","Q-202",363,"Alexa McDonough","Halifax",2,2007-06-11,"Made an Order for Return and answer tabled"
406,"39","39-1","39-1-Q-203","Q-203",363,"Alexa McDonough","Halifax",1,2007-04-27,"Notice"
407,"39","39-1","39-1-Q-203","Q-203",363,"Alexa McDonough","Halifax",2,2007-05-30,"Answered"
408,"39","39-1","39-1-Q-204","Q-204",59,"Dawn Black","New Westminster—Coquitlam",1,2007-04-30,"Notice"
409,"39","39-1","39-1-Q-204","Q-204",59,"Dawn Black","New Westminster—Coquitlam",2,2007-06-13,"Made an Order for Return and answer tabled"
410,"39","39-1","39-1-Q-205","Q-205",94,"Paule Brunelle","Trois-Rivières",1,2007-05-01,"Notice"
411,"39","39-1","39-1-Q-205","Q-205",94,"Paule Brunelle","Trois-Rivières",2,2007-06-06,"Made an Order for Return and answer tabled"
412,"39","39-1","39-1-Q-206","Q-206",166,"Paul Dewar","Ottawa Centre",1,2007-05-01,"Notice"
413,"39","39-1","39-1-Q-206","Q-206",166,"Paul Dewar","Ottawa Centre",2,2007-06-14,"Answered"
414,"39","39-1","39-1-Q-207","Q-207",44,"Colleen Beaumier","Brampton West",1,2007-05-07,"Notice"
415,"39","39-1","39-1-Q-208","Q-208",145,"Nathan Cullen","Skeena—Bulkley Valley",1,2007-05-07,"Notice"
416,"39","39-1","39-1-Q-209","Q-209",399,"Anita Neville","Winnipeg South Centre",1,2007-05-08,"Notice"
417,"39","39-1","39-1-Q-210","Q-210",351,"Wayne Marston","Hamilton East—Stoney Creek",1,2007-05-08,"Notice"
418,"39","39-1","39-1-Q-211","Q-211",351,"Wayne Marston","Hamilton East—Stoney Creek",1,2007-05-08,"Notice"
419,"39","39-1","39-1-Q-212","Q-212",396,"Richard Nadeau","Gatineau",1,2007-05-08,"Notice"
420,"39","39-1","39-1-Q-213","Q-213",396,"Richard Nadeau","Gatineau",1,2007-05-08,"Notice"
421,"39","39-1","39-1-Q-214","Q-214",231,"Yvon Godin","Acadie—Bathurst",1,2007-05-09,"Notice"
