"","committee_acronym","parliament_number","session_number","date_change","position","first_name","last_name","full_name"
"81.2","SAGR","40","3","2010-03-11","Co-chair","Mark","Eyking","Mark Eyking"
"81.3","SAGR","40","3","2010-03-11","Co-chair","André","Bellavance","André Bellavance"
"81.4","SAGR","40","3","2010-03-11","Member","Alex","Atamanenko","Alex Atamanenko"
"83.1","SAGR","40","3","2010-09-30","Chair","Larry","Miller","Larry Miller"
"83.2","SAGR","40","3","2010-09-30","Co-chair","Mark","Eyking","Mark Eyking"
"83.3","SAGR","40","3","2010-09-30","Co-chair","André","Bellavance","André Bellavance"
"83.4","SAGR","40","3","2010-09-30","Member","Alex","Atamanenko","Alex Atamanenko"
"84.1","SAGR","40","3","2011-03-26","Chair","Larry","Miller","Larry Miller"
"84.2","SAGR","40","3","2011-03-26","Co-chair","Mark","Eyking","Mark Eyking"
"84.3","SAGR","40","3","2011-03-26","Co-chair","André","Bellavance","André Bellavance"
"84.4","SAGR","40","3","2011-03-26","Member","Alex","Atamanenko","Alex Atamanenko"
"85.1","SAGR","41","1","2011-06-21","Chair","Larry","Miller","Larry Miller"
"85.2","SAGR","41","1","2011-06-21","Member","Malcolm","Allen","Malcolm Allen"
"85.3","SAGR","41","1","2011-06-21","Member","Randy","Hoback","Randy Hoback"
"85.4","SAGR","41","1","2011-06-21","Member","Pierre","Lemieux","Pierre Lemieux"
"85.5","SAGR","41","1","2011-06-21","Member","Frank","Valeriote","Frank Valeriote"
"86.1","SAGR","41","1","2012-09-24","Member","Malcolm","Allen","Malcolm Allen"
"86.2","SAGR","41","1","2012-09-24","Member","Randy","Hoback","Randy Hoback"
"86.3","SAGR","41","1","2012-09-24","Member","Pierre","Lemieux","Pierre Lemieux"
"86.4","SAGR","41","1","2012-09-24","Member","Frank","Valeriote","Frank Valeriote"
"87.1","SAGR","41","1","2012-09-25","Chair","Merv","Tweed","Merv Tweed"
"87.2","SAGR","41","1","2012-09-25","Member","Malcolm","Allen","Malcolm Allen"
"87.3","SAGR","41","1","2012-09-25","Member","Randy","Hoback","Randy Hoback"
"87.4","SAGR","41","1","2012-09-25","Member","Pierre","Lemieux","Pierre Lemieux"
"87.5","SAGR","41","1","2012-09-25","Member","Frank","Valeriote","Frank Valeriote"
"88.1","SAGR","41","1","2013-08-31","Member","Malcolm","Allen","Malcolm Allen"
"88.2","SAGR","41","1","2013-08-31","Member","Randy","Hoback","Randy Hoback"
"88.3","SAGR","41","1","2013-08-31","Member","Pierre","Lemieux","Pierre Lemieux"
"88.4","SAGR","41","1","2013-08-31","Member","Frank","Valeriote","Frank Valeriote"
"89.1","SAGR","41","1","2013-09-13","Member","Malcolm","Allen","Malcolm Allen"
"89.2","SAGR","41","1","2013-09-13","Member","Randy","Hoback","Randy Hoback"
"89.3","SAGR","41","1","2013-09-13","Member","Pierre","Lemieux","Pierre Lemieux"
"89.4","SAGR","41","1","2013-09-13","Member","Frank","Valeriote","Frank Valeriote"
"90.1","SAGR","41","2","2013-10-29","Chair","Bev","Shipley","Bev Shipley"
"90.2","SAGR","41","2","2013-10-29","Member","Malcolm","Allen","Malcolm Allen"
"90.3","SAGR","41","2","2013-10-29","Member","Mark","Eyking","Mark Eyking"
"90.4","SAGR","41","2","2013-10-29","Member","Pierre","Lemieux","Pierre Lemieux"
"90.5","SAGR","41","2","2013-10-29","Member","LaVar","Payne","LaVar Payne"
"92.1","SAGR","41","2","2014-02-03","Chair","Bev","Shipley","Bev Shipley"
"92.2","SAGR","41","2","2014-02-03","Member","Ruth Ellen","Brosseau","Ruth Ellen Brosseau"
"92.3","SAGR","41","2","2014-02-03","Member","Mark","Eyking","Mark Eyking"
"92.4","SAGR","41","2","2014-02-03","Member","Pierre","Lemieux","Pierre Lemieux"
"92.5","SAGR","41","2","2014-02-03","Member","LaVar","Payne","LaVar Payne"
"93.1","SAGR","41","2","2015-01-29","Chair","Bev","Shipley","Bev Shipley"
"93.2","SAGR","41","2","2015-01-29","Member","Ruth Ellen","Brosseau","Ruth Ellen Brosseau"
"93.3","SAGR","41","2","2015-01-29","Member","Mark","Eyking","Mark Eyking"
"93.4","SAGR","41","2","2015-01-29","Member","LaVar","Payne","LaVar Payne"
"94.1","SAGR","41","2","2015-02-25","Chair","Bev","Shipley","Bev Shipley"
"94.2","SAGR","41","2","2015-02-25","Member","Ruth Ellen","Brosseau","Ruth Ellen Brosseau"
"94.3","SAGR","41","2","2015-02-25","Member","Mark","Eyking","Mark Eyking"
"94.4","SAGR","41","2","2015-02-25","Member","Gerald","Keddy","Gerald Keddy"
"94.5","SAGR","41","2","2015-02-25","Member","LaVar","Payne","LaVar Payne"
"95.1","SAGR","41","2","2015-08-02","Chair","Bev","Shipley","Bev Shipley"
"95.2","SAGR","41","2","2015-08-02","Member","Ruth Ellen","Brosseau","Ruth Ellen Brosseau"
"95.3","SAGR","41","2","2015-08-02","Member","Mark","Eyking","Mark Eyking"
"95.4","SAGR","41","2","2015-08-02","Member","Gerald","Keddy","Gerald Keddy"
"95.5","SAGR","41","2","2015-08-02","Member","LaVar","Payne","LaVar Payne"
"96.1","SAGR","42","1","2016-02-18","Chair","Pat","Finnigan","Pat Finnigan"
"96.2","SAGR","42","1","2016-02-18","Member","Ruth Ellen","Brosseau","Ruth Ellen Brosseau"
"96.3","SAGR","42","1","2016-02-18","Member","Francis","Drouin","Francis Drouin"
"96.4","SAGR","42","1","2016-02-18","Member","Lloyd","Longfield","Lloyd Longfield"
"96.5","SAGR","42","1","2016-02-18","Member","Chris","Warkentin","Chris Warkentin"
"97.1","SAGR","42","1","2016-09-19","Chair","Pat","Finnigan","Pat Finnigan"
"97.2","SAGR","42","1","2016-09-19","Member","David","Anderson","David Anderson"
"97.3","SAGR","42","1","2016-09-19","Member","Ruth Ellen","Brosseau","Ruth Ellen Brosseau"
"97.4","SAGR","42","1","2016-09-19","Member","Francis","Drouin","Francis Drouin"
"97.5","SAGR","42","1","2016-09-19","Member","Lloyd","Longfield","Lloyd Longfield"
"98.1","SAGR","42","1","2017-09-18","Chair","Pat","Finnigan","Pat Finnigan"
"98.2","SAGR","42","1","2017-09-18","Member","Luc","Berthold","Luc Berthold"
"98.3","SAGR","42","1","2017-09-18","Member","Ruth Ellen","Brosseau","Ruth Ellen Brosseau"
"98.4","SAGR","42","1","2017-09-18","Member","Francis","Drouin","Francis Drouin"
"98.5","SAGR","42","1","2017-09-18","Member","Lloyd","Longfield","Lloyd Longfield"
"99.1","SAGR","42","1","2018-01-29","Chair","Pat","Finnigan","Pat Finnigan"
"99.2","SAGR","42","1","2018-01-29","Member","Luc","Berthold","Luc Berthold"
"99.3","SAGR","42","1","2018-01-29","Member","Francis","Drouin","Francis Drouin"
"99.4","SAGR","42","1","2018-01-29","Member","Lloyd","Longfield","Lloyd Longfield"
"100.1","SAGR","42","1","2018-01-31","Chair","Pat","Finnigan","Pat Finnigan"
"100.2","SAGR","42","1","2018-01-31","Member","Luc","Berthold","Luc Berthold"
"100.3","SAGR","42","1","2018-01-31","Member","Francis","Drouin","Francis Drouin"
"100.4","SAGR","42","1","2018-01-31","Member","Lloyd","Longfield","Lloyd Longfield"
"100.5","SAGR","42","1","2018-01-31","Member","Alistair","MacGregor","Alistair MacGregor"
"101.1","SAGR","42","1","2019-09-11","Chair","Pat","Finnigan","Pat Finnigan"
"101.2","SAGR","42","1","2019-09-11","Member","Luc","Berthold","Luc Berthold"
"101.3","SAGR","42","1","2019-09-11","Member","Francis","Drouin","Francis Drouin"
"101.4","SAGR","42","1","2019-09-11","Member","Lloyd","Longfield","Lloyd Longfield"
"101.5","SAGR","42","1","2019-09-11","Member","Alistair","MacGregor","Alistair MacGregor"
"102.1","SAIA","40","2","2009-03-03","Member","Michael D.","Chong","Michael D. Chong"
"102.2","SAIA","40","2","2009-03-03","Member","Mike","Lake","Mike Lake"
"102.3","SAIA","40","2","2009-03-03","Member","Brian","Masse","Brian Masse"
"102.4","SAIA","40","2","2009-03-03","Member","Frank","Valeriote","Frank Valeriote"
"102.5","SAIA","40","2","2009-03-03","Member","Robert","Vincent","Robert Vincent"
"103.1","SAIA","40","2","2009-03-04","Chair","Michael D.","Chong","Michael D. Chong"
"103.2","SAIA","40","2","2009-03-04","Co-chair","Frank","Valeriote","Frank Valeriote"
"103.3","SAIA","40","2","2009-03-04","Co-chair","Robert","Vincent","Robert Vincent"
"103.4","SAIA","40","2","2009-03-04","Member","Mike","Lake","Mike Lake"
"103.5","SAIA","40","2","2009-03-04","Member","Brian","Masse","Brian Masse"
"104.1","SAIA","40","2","2009-03-24","Chair","Michael D.","Chong","Michael D. Chong"
"104.2","SAIA","40","2","2009-03-24","Co-chair","Frank","Valeriote","Frank Valeriote"
"104.3","SAIA","40","2","2009-03-24","Co-chair","Robert","Vincent","Robert Vincent"
"104.4","SAIA","40","2","2009-03-24","Member","Mike","Lake","Mike Lake"
"104.5","SAIA","40","2","2009-03-24","Member","Brian","Masse","Brian Masse"
"105.1","SBLI","38","1","2004-10-26","Member","Bonnie","Brown","Bonnie Brown"
"105.2","SBLI","38","1","2004-10-26","Member","Marlene","Catterall","Marlene Catterall"
"105.3","SBLI","38","1","2004-10-26","Member","Gurmant","Grewal","Gurmant Grewal"
"105.4","SBLI","38","1","2004-10-26","Member","Pat","O'Brien","Pat O'Brien"
"105.5","SBLI","38","1","2004-10-26","Member","Bernard","Patry","Bernard Patry"
"105.6","SBLI","38","1","2004-10-26","Member","Andrew","Telegdi","Andrew Telegdi"
"105.7","SBLI","38","1","2004-10-26","Member","John G.","Williams","John G. Williams"
"106.1","SBLI","38","1","2004-12-02","Chair","Bonnie","Brown","Bonnie Brown"
"106.2","SBLI","38","1","2004-12-02","Co-chair","John G.","Williams","John G. Williams"
"106.3","SBLI","38","1","2004-12-02","Member","Marlene","Catterall","Marlene Catterall"
"106.4","SBLI","38","1","2004-12-02","Member","Gurmant","Grewal","Gurmant Grewal"
"106.5","SBLI","38","1","2004-12-02","Member","Pat","O'Brien","Pat O'Brien"
"106.6","SBLI","38","1","2004-12-02","Member","Bernard","Patry","Bernard Patry"
"106.7","SBLI","38","1","2004-12-02","Member","Andrew","Telegdi","Andrew Telegdi"
"107.1","SBLI","38","1","2005-06-06","Chair","Bonnie","Brown","Bonnie Brown"
"107.2","SBLI","38","1","2005-06-06","Co-chair","John G.","Williams","John G. Williams"
"107.3","SBLI","38","1","2005-06-06","Member","Marlene","Catterall","Marlene Catterall"
"107.4","SBLI","38","1","2005-06-06","Member","Gurmant","Grewal","Gurmant Grewal"
"107.5","SBLI","38","1","2005-06-06","Member","Bernard","Patry","Bernard Patry"
"107.6","SBLI","38","1","2005-06-06","Member","Andrew","Telegdi","Andrew Telegdi"
"109.1","SBLI","38","1","2005-10-27","Member","Rob","Anders","Rob Anders"
"109.2","SBLI","38","1","2005-10-27","Member","Bonnie","Brown","Bonnie Brown"
"109.3","SBLI","38","1","2005-10-27","Member","Massimo","Pacetti","Massimo Pacetti"
"109.4","SBLI","38","1","2005-10-27","Member","Bernard","Patry","Bernard Patry"
"109.5","SBLI","38","1","2005-10-27","Member","Andrew","Telegdi","Andrew Telegdi"
"109.6","SBLI","38","1","2005-10-27","Member","Tom","Wappel","Tom Wappel"
"109.7","SBLI","38","1","2005-10-27","Member","John G.","Williams","John G. Williams"
"110.1","SBLI","38","1","2005-11-01","Chair","Bonnie","Brown","Bonnie Brown"
"110.2","SBLI","38","1","2005-11-01","Co-chair","Tom","Wappel","Tom Wappel"
"110.3","SBLI","38","1","2005-11-01","Member","Rob","Anders","Rob Anders"
"110.4","SBLI","38","1","2005-11-01","Member","Massimo","Pacetti","Massimo Pacetti"
"110.5","SBLI","38","1","2005-11-01","Member","Bernard","Patry","Bernard Patry"
"110.6","SBLI","38","1","2005-11-01","Member","Andrew","Telegdi","Andrew Telegdi"
"110.7","SBLI","38","1","2005-11-01","Member","John G.","Williams","John G. Williams"
"111.1","SBLI","38","1","2005-11-29","Chair","Bonnie","Brown","Bonnie Brown"
"111.2","SBLI","38","1","2005-11-29","Co-chair","Tom","Wappel","Tom Wappel"
"111.3","SBLI","38","1","2005-11-29","Member","Rob","Anders","Rob Anders"
"111.4","SBLI","38","1","2005-11-29","Member","Massimo","Pacetti","Massimo Pacetti"
"111.5","SBLI","38","1","2005-11-29","Member","Bernard","Patry","Bernard Patry"
"111.6","SBLI","38","1","2005-11-29","Member","Andrew","Telegdi","Andrew Telegdi"
"111.7","SBLI","38","1","2005-11-29","Member","John G.","Williams","John G. Williams"
"112.1","SBLI","39","1","2006-05-11","Member","Dean","Allison","Dean Allison"
"112.2","SBLI","39","1","2006-05-11","Member","Art","Hanger","Art Hanger"
"112.3","SBLI","39","1","2006-05-11","Member","Guy","Lauzon","Guy Lauzon"
"112.4","SBLI","39","1","2006-05-11","Member","Rob","Merrifield","Rob Merrifield"
"112.5","SBLI","39","1","2006-05-11","Member","Judy A.","Sgro","Judy A. Sgro"
"112.6","SBLI","39","1","2006-05-11","Member","Paul","Szabo","Paul Szabo"
"112.7","SBLI","39","1","2006-05-11","Member","Tom","Wappel","Tom Wappel"
"113.1","SBLI","39","1","2006-06-01","Chair","Dean","Allison","Dean Allison"
"113.2","SBLI","39","1","2006-06-01","Co-chair","Tom","Wappel","Tom Wappel"
"113.3","SBLI","39","1","2006-06-01","Member","Art","Hanger","Art Hanger"
"113.4","SBLI","39","1","2006-06-01","Member","Guy","Lauzon","Guy Lauzon"
"113.5","SBLI","39","1","2006-06-01","Member","Rob","Merrifield","Rob Merrifield"
"113.6","SBLI","39","1","2006-06-01","Member","Judy A.","Sgro","Judy A. Sgro"
"113.7","SBLI","39","1","2006-06-01","Member","Paul","Szabo","Paul Szabo"
"115.1","SBLI","39","1","2006-09-28","Chair","Dean","Allison","Dean Allison"
"115.2","SBLI","39","1","2006-09-28","Co-chair","Judy A.","Sgro","Judy A. Sgro"
"115.3","SBLI","39","1","2006-09-28","Member","Art","Hanger","Art Hanger"
"115.4","SBLI","39","1","2006-09-28","Member","Guy","Lauzon","Guy Lauzon"
"115.5","SBLI","39","1","2006-09-28","Member","Rob","Merrifield","Rob Merrifield"
"115.6","SBLI","39","1","2006-09-28","Member","Paul","Szabo","Paul Szabo"
"115.7","SBLI","39","1","2006-09-28","Member","Tom","Wappel","Tom Wappel"
"116.1","SBLI","39","1","2007-01-30","Chair","Dean","Allison","Dean Allison"
"116.2","SBLI","39","1","2007-01-30","Member","Art","Hanger","Art Hanger"
"116.3","SBLI","39","1","2007-01-30","Member","Guy","Lauzon","Guy Lauzon"
"116.4","SBLI","39","1","2007-01-30","Member","Rob","Merrifield","Rob Merrifield"
"116.5","SBLI","39","1","2007-01-30","Member","Paul","Szabo","Paul Szabo"
"116.6","SBLI","39","1","2007-01-30","Member","Tom","Wappel","Tom Wappel"
"117.1","SBLI","39","1","2007-02-15","Chair","Dean","Allison","Dean Allison"
"117.2","SBLI","39","1","2007-02-15","Co-chair","Yasmin","Ratansi","Yasmin Ratansi"
"117.3","SBLI","39","1","2007-02-15","Member","Art","Hanger","Art Hanger"
"117.4","SBLI","39","1","2007-02-15","Member","Guy","Lauzon","Guy Lauzon"
"117.5","SBLI","39","1","2007-02-15","Member","Rob","Merrifield","Rob Merrifield"
"117.6","SBLI","39","1","2007-02-15","Member","Paul","Szabo","Paul Szabo"
"117.7","SBLI","39","1","2007-02-15","Member","Tom","Wappel","Tom Wappel"
"118.1","SBLI","39","1","2007-02-27","Chair","Dean","Allison","Dean Allison"
"118.2","SBLI","39","1","2007-02-27","Co-chair","Yasmin","Ratansi","Yasmin Ratansi"
"118.3","SBLI","39","1","2007-02-27","Member","Art","Hanger","Art Hanger"
"118.4","SBLI","39","1","2007-02-27","Member","Guy","Lauzon","Guy Lauzon"
"118.5","SBLI","39","1","2007-02-27","Member","Rob","Merrifield","Rob Merrifield"
"118.6","SBLI","39","1","2007-02-27","Member","Paul","Szabo","Paul Szabo"
"118.7","SBLI","39","1","2007-02-27","Member","Tom","Wappel","Tom Wappel"
"119.1","SBLI","39","1","2007-05-15","Chair","Dean","Allison","Dean Allison"
"119.2","SBLI","39","1","2007-05-15","Co-chair","Yasmin","Ratansi","Yasmin Ratansi"
"119.3","SBLI","39","1","2007-05-15","Member","Art","Hanger","Art Hanger"
"119.4","SBLI","39","1","2007-05-15","Member","Rob","Merrifield","Rob Merrifield"
"119.5","SBLI","39","1","2007-05-15","Member","Paul","Szabo","Paul Szabo"
"119.6","SBLI","39","1","2007-05-15","Member","Tom","Wappel","Tom Wappel"
"120.1","SBLI","39","1","2007-09-14","Chair","Dean","Allison","Dean Allison"
"120.2","SBLI","39","1","2007-09-14","Co-chair","Yasmin","Ratansi","Yasmin Ratansi"
"120.3","SBLI","39","1","2007-09-14","Member","Art","Hanger","Art Hanger"
"120.4","SBLI","39","1","2007-09-14","Member","Rob","Merrifield","Rob Merrifield"
"120.5","SBLI","39","1","2007-09-14","Member","Paul","Szabo","Paul Szabo"
"120.6","SBLI","39","1","2007-09-14","Member","Tom","Wappel","Tom Wappel"
"121.1","SBLI","39","2","2007-11-22","Chair","Dean","Allison","Dean Allison"
"121.2","SBLI","39","2","2007-11-22","Co-chair","Yasmin","Ratansi","Yasmin Ratansi"
"121.3","SBLI","39","2","2007-11-22","Member","Art","Hanger","Art Hanger"
"121.4","SBLI","39","2","2007-11-22","Member","Diane","Marleau","Diane Marleau"
"121.5","SBLI","39","2","2007-11-22","Member","Rob","Merrifield","Rob Merrifield"
"121.6","SBLI","39","2","2007-11-22","Member","Paul","Szabo","Paul Szabo"
"121.7","SBLI","39","2","2007-11-22","Member","Merv","Tweed","Merv Tweed"
"122.1","SBLI","39","2","2008-09-07","Chair","Dean","Allison","Dean Allison"
"122.2","SBLI","39","2","2008-09-07","Co-chair","Yasmin","Ratansi","Yasmin Ratansi"
"122.3","SBLI","39","2","2008-09-07","Member","Art","Hanger","Art Hanger"
"122.4","SBLI","39","2","2008-09-07","Member","Diane","Marleau","Diane Marleau"
"122.5","SBLI","39","2","2008-09-07","Member","Rob","Merrifield","Rob Merrifield"
"122.6","SBLI","39","2","2008-09-07","Member","Paul","Szabo","Paul Szabo"
"122.7","SBLI","39","2","2008-09-07","Member","Merv","Tweed","Merv Tweed"
"123.1","SBLI","40","2","2009-02-12","Chair","Dean","Allison","Dean Allison"
"123.2","SBLI","40","2","2009-02-12","Co-chair","Shawn","Murphy","Shawn Murphy"
"123.3","SBLI","40","2","2009-02-12","Member","Leon","Benoit","Leon Benoit"
"123.4","SBLI","40","2","2009-02-12","Member","Joe","Preston","Joe Preston"
"123.5","SBLI","40","2","2009-02-12","Member","David","Sweet","David Sweet"
"123.6","SBLI","40","2","2009-02-12","Member","Paul","Szabo","Paul Szabo"
"123.7","SBLI","40","2","2009-02-12","Member","Merv","Tweed","Merv Tweed"
"125.1","SBLI","40","2","2009-10-08","Chair","Dean","Allison","Dean Allison"
"125.2","SBLI","40","2","2009-10-08","Co-chair","Shawn","Murphy","Shawn Murphy"
"125.3","SBLI","40","2","2009-10-08","Member","James","Bezan","James Bezan"
"125.4","SBLI","40","2","2009-10-08","Member","Hedy","Fry","Hedy Fry"
"125.5","SBLI","40","2","2009-10-08","Member","Larry","Miller","Larry Miller"
"125.6","SBLI","40","2","2009-10-08","Member","Joe","Preston","Joe Preston"
"125.7","SBLI","40","2","2009-10-08","Member","Lee","Richardson","Lee Richardson"
"125.8","SBLI","40","2","2009-10-08","Member","Merv","Tweed","Merv Tweed"
"126.1","SBLI","40","2","2009-12-30","Chair","Dean","Allison","Dean Allison"
"126.2","SBLI","40","2","2009-12-30","Co-chair","Shawn","Murphy","Shawn Murphy"
"126.3","SBLI","40","2","2009-12-30","Member","James","Bezan","James Bezan"
"126.4","SBLI","40","2","2009-12-30","Member","Hedy","Fry","Hedy Fry"
"126.5","SBLI","40","2","2009-12-30","Member","Larry","Miller","Larry Miller"
"126.6","SBLI","40","2","2009-12-30","Member","Joe","Preston","Joe Preston"
"126.7","SBLI","40","2","2009-12-30","Member","Lee","Richardson","Lee Richardson"
"126.8","SBLI","40","2","2009-12-30","Member","Merv","Tweed","Merv Tweed"
"127.1","SBLI","40","3","2010-03-18","Chair","Dean","Allison","Dean Allison"
"127.2","SBLI","40","3","2010-03-18","Co-chair","Shawn","Murphy","Shawn Murphy"
"127.3","SBLI","40","3","2010-03-18","Member","James","Bezan","James Bezan"
"127.4","SBLI","40","3","2010-03-18","Member","Larry","Miller","Larry Miller"
"127.5","SBLI","40","3","2010-03-18","Member","Joe","Preston","Joe Preston"
"127.6","SBLI","40","3","2010-03-18","Member","Paul","Szabo","Paul Szabo"
"127.7","SBLI","40","3","2010-03-18","Member","Merv","Tweed","Merv Tweed"
"129.1","SBLI","40","3","2010-10-19","Chair","Dean","Allison","Dean Allison"
"129.2","SBLI","40","3","2010-10-19","Co-chair","Shawn","Murphy","Shawn Murphy"
"129.3","SBLI","40","3","2010-10-19","Member","James","Bezan","James Bezan"
"129.4","SBLI","40","3","2010-10-19","Member","Andrew","Kania","Andrew Kania"
"129.5","SBLI","40","3","2010-10-19","Member","Larry","Miller","Larry Miller"
"129.6","SBLI","40","3","2010-10-19","Member","Joe","Preston","Joe Preston"
"129.7","SBLI","40","3","2010-10-19","Member","Merv","Tweed","Merv Tweed"
"130.1","SBLI","40","3","2011-03-26","Chair","Dean","Allison","Dean Allison"
"130.2","SBLI","40","3","2011-03-26","Co-chair","Shawn","Murphy","Shawn Murphy"
"130.3","SBLI","40","3","2011-03-26","Member","James","Bezan","James Bezan"
"130.4","SBLI","40","3","2011-03-26","Member","Andrew","Kania","Andrew Kania"
