"","parliament_number","session_number","chamber_number","committee_number","member_number","committee_name","committee_acronym","committee_ID","member_name","member_ID","constituency_name","constituency_ID","position","start_date","end_date","observation_mumber","parliament_path","chamber_path","committee_path","member_path","observation_path"
"73",38,1,1,16,113,"Justice and Human Rights","JUST","/chamber-1/committee-16","Garry Breitkreuz","/chamber-1/member-113","Yorkton—Melville","/chamber-1/constituency-457","Co-chair","2004-10-13","2005-11-29","73","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-16","/parliament-38/chamber-1/committee-16/member-113","/parliament-38/chamber-1/committee-16/member-113"
"74",38,1,1,2,116,"Access to Information, Privacy and Ethics","ETHI","/chamber-1/committee-2","Ed Broadbent","/chamber-1/member-116","Ottawa Centre","/chamber-1/constituency-292","Co-chair","2004-10-21","2005-02-08","74","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-2","/parliament-38/chamber-1/committee-2/member-116","/parliament-38/chamber-1/committee-2/member-116"
"75",38,1,1,2,116,"Access to Information, Privacy and Ethics","ETHI","/chamber-1/committee-2","Ed Broadbent","/chamber-1/member-116","Ottawa Centre","/chamber-1/constituency-292","Member","2004-10-07","2004-10-07","75","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-2","/parliament-38/chamber-1/committee-2/member-116","/parliament-38/chamber-1/committee-2/member-116"
"76",38,1,1,12,116,"Human Resources, Skills and Social Development and the Status of Persons with Disabilities","HUMA","/chamber-1/committee-12","Ed Broadbent","/chamber-1/member-116","Ottawa Centre","/chamber-1/constituency-292","Associate Member","2004-10-07","2005-11-29","76","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-12","/parliament-38/chamber-1/committee-12/member-116","/parliament-38/chamber-1/committee-12/member-116"
"77",38,1,1,9,118,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Bonnie Brown","/chamber-1/member-118","Oakville","/chamber-1/constituency-286","Associate Member","2005-05-18","2005-11-29","77","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-9","/parliament-38/chamber-1/committee-9/member-118","/parliament-38/chamber-1/committee-9/member-118"
"78",38,1,1,11,118,"Health","HESA","/chamber-1/committee-11","Bonnie Brown","/chamber-1/member-118","Oakville","/chamber-1/constituency-286","Member","2004-10-07","2005-10-07","78","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-11","/parliament-38/chamber-1/committee-11/member-118","/parliament-38/chamber-1/committee-11/member-118"
"79",38,1,1,11,118,"Health","HESA","/chamber-1/committee-11","Bonnie Brown","/chamber-1/member-118","Oakville","/chamber-1/constituency-286","Chair","2004-10-19","2005-11-29","79","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-11","/parliament-38/chamber-1/committee-11/member-118","/parliament-38/chamber-1/committee-11/member-118"
"80",38,1,1,1,119,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Gordon Brown","/chamber-1/member-119","Leeds—Grenville—Thousand Islands and Rideau Lakes","/chamber-1/constituency-214","Associate Member","2004-10-07","2005-11-29","80","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-119","/parliament-38/chamber-1/committee-1/member-119"
"81",38,1,1,4,119,"Canadian Heritage","CHPC","/chamber-1/committee-4","Gordon Brown","/chamber-1/member-119","Leeds—Grenville—Thousand Islands and Rideau Lakes","/chamber-1/constituency-214","Member","2004-10-07","2005-11-29","81","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-4","/parliament-38/chamber-1/committee-4/member-119","/parliament-38/chamber-1/committee-4/member-119"
"82",38,1,1,11,123,"Health","HESA","/chamber-1/committee-11","Paule Brunelle","/chamber-1/member-123","Trois-Rivières","/chamber-1/constituency-415","Associate Member","2004-10-07","2005-11-29","82","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-11","/parliament-38/chamber-1/committee-11/member-123","/parliament-38/chamber-1/committee-11/member-123"
"83",38,1,1,23,123,"Status of Women","FEWO","/chamber-1/committee-23","Paule Brunelle","/chamber-1/member-123","Trois-Rivières","/chamber-1/constituency-415","Member","2004-10-07","2005-11-29","83","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-23","/parliament-38/chamber-1/committee-23/member-123","/parliament-38/chamber-1/committee-23/member-123"
"84",38,1,1,4,124,"Canadian Heritage","CHPC","/chamber-1/committee-4","Sarmite Bulte","/chamber-1/member-124","Parkdale—High Park","/chamber-1/constituency-301","Member","2004-10-07","2005-11-29","84","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-4","/parliament-38/chamber-1/committee-4/member-124","/parliament-38/chamber-1/committee-4/member-124"
"85",38,1,1,9,124,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Sarmite Bulte","/chamber-1/member-124","Parkdale—High Park","/chamber-1/constituency-301","Associate Member","2004-10-07","2005-11-29","85","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-9","/parliament-38/chamber-1/committee-9/member-124","/parliament-38/chamber-1/committee-9/member-124"
"86",38,1,1,8,126,"Fisheries and Oceans","FOPO","/chamber-1/committee-8","Gerry Byrne","/chamber-1/member-126","Humber—St. Barbe—Baie Verte","/chamber-1/constituency-177","Associate Member","2004-11-01","2005-11-29","86","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-8","/parliament-38/chamber-1/committee-8/member-126","/parliament-38/chamber-1/committee-8/member-126"
"87",38,1,1,9,134,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","John Cannis","/chamber-1/member-134","Scarborough Centre","/chamber-1/constituency-368","Associate Member","2004-10-07","2005-06-01","87","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-9","/parliament-38/chamber-1/committee-9/member-134","/parliament-38/chamber-1/committee-9/member-134"
"88",38,1,1,17,134,"National Defence","NDDN","/chamber-1/committee-17","John Cannis","/chamber-1/member-134","Scarborough Centre","/chamber-1/constituency-368","Chair","2005-06-07","2005-11-29","88","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-17","/parliament-38/chamber-1/committee-17/member-134","/parliament-38/chamber-1/committee-17/member-134"
"89",38,1,1,24,134,"Transport, Infrastructure and Communities","TRAN","/chamber-1/committee-24","John Cannis","/chamber-1/member-134","Scarborough Centre","/chamber-1/constituency-368","Member","2004-10-07","2005-10-07","89","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-24","/parliament-38/chamber-1/committee-24/member-134","/parliament-38/chamber-1/committee-24/member-134"
"90",38,1,1,6,136,"Environment and Sustainable Development","ENVI","/chamber-1/committee-6","Serge Cardin","/chamber-1/member-136","Sherbrooke","/chamber-1/constituency-378","Associate Member","2004-10-07","2005-11-29","90","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-6","/parliament-38/chamber-1/committee-6/member-136","/parliament-38/chamber-1/committee-6/member-136"
"91",38,1,1,14,136,"Industry, Science and Technology","INDU","/chamber-1/committee-14","Serge Cardin","/chamber-1/member-136","Sherbrooke","/chamber-1/constituency-378","Member","2004-10-07","2005-11-29","91","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-14","/parliament-38/chamber-1/committee-14/member-136","/parliament-38/chamber-1/committee-14/member-136"
"92",38,1,1,20,139,"Procedure and House Affairs","PROC","/chamber-1/committee-20","Gary Carr","/chamber-1/member-139","Halton","/chamber-1/constituency-166","Associate Member","2005-02-02","2005-11-29","92","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-20","/parliament-38/chamber-1/committee-20/member-139","/parliament-38/chamber-1/committee-20/member-139"
"93",38,1,1,21,139,"Public Accounts","PACP","/chamber-1/committee-21","Gary Carr","/chamber-1/member-139","Halton","/chamber-1/constituency-166","Co-chair","2005-10-18","2005-11-29","93","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-21","/parliament-38/chamber-1/committee-21/member-139","/parliament-38/chamber-1/committee-21/member-139"
"94",38,1,1,21,139,"Public Accounts","PACP","/chamber-1/committee-21","Gary Carr","/chamber-1/member-139","Halton","/chamber-1/constituency-166","Member","2004-10-07","2005-10-07","94","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-21","/parliament-38/chamber-1/committee-21/member-139","/parliament-38/chamber-1/committee-21/member-139"
"95",38,1,1,1,141,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Colin Carrie","/chamber-1/member-141","Oshawa","/chamber-1/constituency-291","Associate Member","2004-10-07","2005-11-29","95","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-141","/parliament-38/chamber-1/committee-1/member-141"
"96",38,1,1,11,141,"Health","HESA","/chamber-1/committee-11","Colin Carrie","/chamber-1/member-141","Oshawa","/chamber-1/constituency-291","Member","2004-10-07","2005-11-29","96","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-11","/parliament-38/chamber-1/committee-11/member-141","/parliament-38/chamber-1/committee-11/member-141"
"97",38,1,1,8,142,"Fisheries and Oceans","FOPO","/chamber-1/committee-8","Robert Carrier","/chamber-1/member-142","Alfred-Pellan","/chamber-1/constituency-9","Associate Member","2004-10-07","2005-11-29","97","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-8","/parliament-38/chamber-1/committee-8/member-142","/parliament-38/chamber-1/committee-8/member-142"
"98",38,1,1,24,142,"Transport, Infrastructure and Communities","TRAN","/chamber-1/committee-24","Robert Carrier","/chamber-1/member-142","Alfred-Pellan","/chamber-1/constituency-9","Member","2004-10-07","2005-11-29","98","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-24","/parliament-38/chamber-1/committee-24/member-142","/parliament-38/chamber-1/committee-24/member-142"
"99",38,1,1,1,144,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Bill Casey","/chamber-1/member-144","Cumberland—Colchester","/chamber-1/constituency-107","Associate Member","2004-10-07","2005-11-29","99","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-144","/parliament-38/chamber-1/committee-1/member-144"
"100",38,1,1,20,144,"Procedure and House Affairs","PROC","/chamber-1/committee-20","Bill Casey","/chamber-1/member-144","Cumberland—Colchester","/chamber-1/constituency-107","Member","2004-10-05","2005-11-29","100","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-20","/parliament-38/chamber-1/committee-20/member-144","/parliament-38/chamber-1/committee-20/member-144"
"101",38,1,1,1,147,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Rick Casson","/chamber-1/member-147","Lethbridge","/chamber-1/constituency-215","Associate Member","2004-10-07","2005-11-29","101","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-147","/parliament-38/chamber-1/committee-1/member-147"
"102",38,1,1,17,147,"National Defence","NDDN","/chamber-1/committee-17","Rick Casson","/chamber-1/member-147","Lethbridge","/chamber-1/constituency-215","Member","2004-10-07","2005-10-07","102","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-17","/parliament-38/chamber-1/committee-17/member-147","/parliament-38/chamber-1/committee-17/member-147"
"103",38,1,1,17,147,"National Defence","NDDN","/chamber-1/committee-17","Rick Casson","/chamber-1/member-147","Lethbridge","/chamber-1/constituency-215","Co-chair","2004-10-14","2005-11-29","103","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-17","/parliament-38/chamber-1/committee-17/member-147","/parliament-38/chamber-1/committee-17/member-147"
"104",38,1,1,4,148,"Canadian Heritage","CHPC","/chamber-1/committee-4","Marlene Catterall","/chamber-1/member-148","Ottawa West—Nepean","/chamber-1/constituency-294","Member","2004-10-07","2005-10-07","104","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-4","/parliament-38/chamber-1/committee-4/member-148","/parliament-38/chamber-1/committee-4/member-148"
"105",38,1,1,4,148,"Canadian Heritage","CHPC","/chamber-1/committee-4","Marlene Catterall","/chamber-1/member-148","Ottawa West—Nepean","/chamber-1/constituency-294","Chair","2004-10-18","2005-11-29","105","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-4","/parliament-38/chamber-1/committee-4/member-148","/parliament-38/chamber-1/committee-4/member-148"
"106",38,1,1,9,148,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Marlene Catterall","/chamber-1/member-148","Ottawa West—Nepean","/chamber-1/constituency-294","Associate Member","2005-05-18","2005-11-29","106","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-9","/parliament-38/chamber-1/committee-9/member-148","/parliament-38/chamber-1/committee-9/member-148"
"107",38,1,1,11,150,"Health","HESA","/chamber-1/committee-11","Brenda Chamberlain","/chamber-1/member-150","Guelph","/chamber-1/constituency-161","Member","2004-10-07","2005-11-29","107","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-11","/parliament-38/chamber-1/committee-11/member-150","/parliament-38/chamber-1/committee-11/member-150"
"108",38,1,1,1,155,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","David Chatters","/chamber-1/member-155","Westlock—St. Paul","/chamber-1/constituency-439","Associate Member","2004-10-07","2005-11-29","108","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-155","/parliament-38/chamber-1/committee-1/member-155"
"109",38,1,1,2,155,"Access to Information, Privacy and Ethics","ETHI","/chamber-1/committee-2","David Chatters","/chamber-1/member-155","Westlock—St. Paul","/chamber-1/constituency-439","Member","2004-10-07","2005-10-07","109","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-2","/parliament-38/chamber-1/committee-2/member-155","/parliament-38/chamber-1/committee-2/member-155"
"110",38,1,1,2,155,"Access to Information, Privacy and Ethics","ETHI","/chamber-1/committee-2","David Chatters","/chamber-1/member-155","Westlock—St. Paul","/chamber-1/constituency-439","Chair","2004-10-21","2005-11-29","110","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-2","/parliament-38/chamber-1/committee-2/member-155","/parliament-38/chamber-1/committee-2/member-155"
"111",38,1,1,1,160,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Michael Chong","/chamber-1/member-160","Wellington—Halton Hills","/chamber-1/constituency-436","Associate Member","2004-10-07","2005-11-29","111","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/committee-1","/parliament-38/chamber-1/committee-1/member-160","/parliament-38/chamber-1/committee-1/member-160"
