"observation_path","chamber_path","member_path","observation_number","chamber_number","member_number","chamber_name","full_name","first_name","last_name","constituency_name","constituency_ID","party_name","start_date","end_date"
"/chamber-1/member-509","/chamber-1","/chamber-1/member-509",509,1,509,"House of Commons","Kevin Sorenson","Kevin","Sorenson","Crowfoot","/chamber-1/constituency-60","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-510","/chamber-1","/chamber-1/member-510",510,1,510,"House of Commons","Thierry St-Cyr","Thierry","St-Cyr","Jeanne-Le Ber","/chamber-1/constituency-112","Bloc Québécois",2006-01-23,2011-05-05
"/chamber-1/member-511","/chamber-1","/chamber-1/member-511",511,1,511,"House of Commons","Lise St-Denis","Lise","St-Denis","Saint-Maurice—Champlain","/chamber-1/constituency-236","Liberal Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-512","/chamber-1","/chamber-1/member-512",512,1,512,"House of Commons","Caroline St-Hilaire","Caroline","St-Hilaire","Longueuil—Pierre-Boucher","/chamber-1/constituency-142","Bloc Québécois",2004-06-28,2008-10-10
"/chamber-1/member-513","/chamber-1","/chamber-1/member-513",513,1,513,"House of Commons","Lloyd St. Amand","Lloyd","St. Amand","Brant","/chamber-1/constituency-28","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-514","/chamber-1","/chamber-1/member-514",514,1,514,"House of Commons","Brent St. Denis","Brent","St. Denis","Algoma—Manitoulin—Kapuskasing","/chamber-1/constituency-8","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-515","/chamber-1","/chamber-1/member-515",515,1,515,"House of Commons","Bruce Stanton","Bruce","Stanton","Simcoe North","/chamber-1/constituency-250","Conservative Party of Canada",2006-01-23,2015-10-10
"/chamber-1/member-516","/chamber-1","/chamber-1/member-516",516,1,516,"House of Commons","Paul Steckle","Paul","Steckle","Huron—Bruce","/chamber-1/constituency-111","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-517","/chamber-1","/chamber-1/member-517",517,1,517,"House of Commons","Kennedy Stewart","Kennedy","Stewart","Burnaby—Douglas","/chamber-1/constituency-34","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-518","/chamber-1","/chamber-1/member-518",518,1,518,"House of Commons","Darrel Stinson","Darrel","Stinson","Okanagan—Shuswap","/chamber-1/constituency-184","Conservative Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-519","/chamber-1","/chamber-1/member-519",519,1,519,"House of Commons","Peter Stoffer","Peter","Stoffer","Sackville—Eastern Shore","/chamber-1/constituency-227","New Democratic Party",2004-06-28,2015-10-10
"/chamber-1/member-520","/chamber-1","/chamber-1/member-520",520,1,520,"House of Commons","Brian Storseth","Brian","Storseth","Westlock—St. Paul","/chamber-1/constituency-290","Conservative Party of Canada",2006-01-23,2015-10-10
"/chamber-1/member-521","/chamber-1","/chamber-1/member-521",521,1,521,"House of Commons","Chuck Strahl","Chuck","Strahl","Chilliwack—Fraser Canyon","/chamber-1/constituency-57","Conservative Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-522","/chamber-1","/chamber-1/member-522",522,1,522,"House of Commons","Mark Strahl","Mark","Strahl","Chilliwack—Fraser Canyon","/chamber-1/constituency-57","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-523","/chamber-1","/chamber-1/member-523",523,1,523,"House of Commons","Belinda Stronach","Belinda","Stronach","Newmarket—Aurora","/chamber-1/constituency-170","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-524","/chamber-1","/chamber-1/member-524",524,1,524,"House of Commons","Mike Sullivan","Mike","Sullivan","York South—Weston","/chamber-1/constituency-304","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-525","/chamber-1","/chamber-1/member-525",525,1,525,"House of Commons","David Sweet","David","Sweet","Ancaster—Dundas—Flamborough—Westdale","/chamber-1/constituency-9","Conservative Party of Canada",2006-01-23,2015-10-10
"/chamber-1/member-526","/chamber-1","/chamber-1/member-526",526,1,526,"House of Commons","Paul Szabo","Paul","Szabo","Mississauga South","/chamber-1/constituency-156","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-527","/chamber-1","/chamber-1/member-527",527,1,527,"House of Commons","Andrew Telegdi","Andrew","Telegdi","Kitchener—Waterloo","/chamber-1/constituency-123","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-528","/chamber-1","/chamber-1/member-528",528,1,528,"House of Commons","Lui Temelkovski","Lui","Temelkovski","Oak Ridges—Markham","/chamber-1/constituency-181","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-529","/chamber-1","/chamber-1/member-529",529,1,529,"House of Commons","Ève-Mary Thaï Thi Lac","Ève-Mary Thaï","Thi Lac","Saint-Hyacinthe—Bagot","/chamber-1/constituency-231","Bloc Québécois",2007-09-17,2011-05-05
"/chamber-1/member-530","/chamber-1","/chamber-1/member-530",530,1,530,"House of Commons","Louise Thibault","Louise","Thibault","Rimouski-Neigette—Témiscouata—Les Basques","/chamber-1/constituency-221","Bloc Québécois",2004-06-28,2008-10-10
"/chamber-1/member-531","/chamber-1","/chamber-1/member-531",531,1,531,"House of Commons","Robert Thibault","Robert","Thibault","West Nova","/chamber-1/constituency-288","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-532","/chamber-1","/chamber-1/member-532",532,1,532,"House of Commons","Glenn Thibeault","Glenn","Thibeault","Sudbury","/chamber-1/constituency-261","New Democratic Party",2008-10-14,2015-01-01
"/chamber-1/member-533","/chamber-1","/chamber-1/member-533",533,1,533,"House of Commons","Greg Thompson","Greg","Thompson","New Brunswick Southwest","/chamber-1/constituency-168","Conservative Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-534","/chamber-1","/chamber-1/member-534",534,1,534,"House of Commons","Myron Thompson","Myron","Thompson","Wild Rose","/chamber-1/constituency-294","Conservative Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-535","/chamber-1","/chamber-1/member-535",535,1,535,"House of Commons","David Tilson","David","Tilson","Dufferin—Caledon","/chamber-1/constituency-71","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-536","/chamber-1","/chamber-1/member-536",536,1,536,"House of Commons","Lawrence Toet","Lawrence","Toet","Elmwood—Transcona","/chamber-1/constituency-84","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-537","/chamber-1","/chamber-1/member-537",537,1,537,"House of Commons","Vic Toews","Vic","Toews","Provencher","/chamber-1/constituency-210","Conservative Party of Canada",2004-06-28,2013-07-07
"/chamber-1/member-538","/chamber-1","/chamber-1/member-538",538,1,538,"House of Commons","Alan Tonks","Alan","Tonks","York South—Weston","/chamber-1/constituency-304","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-539","/chamber-1","/chamber-1/member-539",539,1,539,"House of Commons","Philip Toone","Philip","Toone","Gaspésie—Îles-de-la-Madeleine","/chamber-1/constituency-94","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-540","/chamber-1","/chamber-1/member-540",540,1,540,"House of Commons","Paddy Torsney","Paddy","Torsney","Burlington","/chamber-1/constituency-33","Liberal Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-541","/chamber-1","/chamber-1/member-541",541,1,541,"House of Commons","Jonathan Tremblay","Jonathan","Tremblay","Montmorency—Charlevoix—Haute-Côte-Nord","/chamber-1/constituency-163","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-542","/chamber-1","/chamber-1/member-542",542,1,542,"House of Commons","Brad Trost","Brad","Trost","Saskatoon—Humboldt","/chamber-1/constituency-238","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-543","/chamber-1","/chamber-1/member-543",543,1,543,"House of Commons","Bernard Trottier","Bernard","Trottier","Etobicoke—Lakeshore","/chamber-1/constituency-89","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-544","/chamber-1","/chamber-1/member-544",544,1,544,"House of Commons","Justin Trudeau","Justin","Trudeau","Papineau","/chamber-1/constituency-194","Liberal Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-545","/chamber-1","/chamber-1/member-545",545,1,545,"House of Commons","Susan Truppe","Susan","Truppe","London North Centre","/chamber-1/constituency-139","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-546","/chamber-1","/chamber-1/member-546",546,1,546,"House of Commons","Nycole Turmel","Nycole","Turmel","Hull—Aylmer","/chamber-1/constituency-109","New Democratic Party",2011-05-02,2015-10-10
"/chamber-1/member-547","/chamber-1","/chamber-1/member-547",547,1,547,"House of Commons","Garth Turner","Garth","Turner","Halton","/chamber-1/constituency-102","Liberal Party of Canada",2006-01-23,2008-10-10
"/chamber-1/member-548","/chamber-1","/chamber-1/member-548",548,1,548,"House of Commons","Merv Tweed","Merv","Tweed","Brandon—Souris","/chamber-1/constituency-27","Conservative Party of Canada",2004-06-28,2013-08-08
"/chamber-1/member-549","/chamber-1","/chamber-1/member-549",549,1,549,"House of Commons","Tim Uppal","Tim","Uppal","Edmonton—Sherwood Park","/chamber-1/constituency-77","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-550","/chamber-1","/chamber-1/member-550",550,1,550,"House of Commons","Rose-Marie Ur","Rose-Marie","Ur","Lambton—Kent—Middlesex","/chamber-1/constituency-128","Liberal Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-551","/chamber-1","/chamber-1/member-551",551,1,551,"House of Commons","Bernard Valcourt","Bernard","Valcourt","Madawaska—Restigouche","/chamber-1/constituency-147","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-552","/chamber-1","/chamber-1/member-552",552,1,552,"House of Commons","Tony Valeri","Tony","Valeri","Hamilton East—Stoney Creek","/chamber-1/constituency-104","Liberal Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-553","/chamber-1","/chamber-1/member-553",553,1,553,"House of Commons","Frank Valeriote","Frank","Valeriote","Guelph","/chamber-1/constituency-97","Liberal Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-554","/chamber-1","/chamber-1/member-554",554,1,554,"House of Commons","Roger Valley","Roger","Valley","Kenora","/chamber-1/constituency-117","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-555","/chamber-1","/chamber-1/member-555",555,1,555,"House of Commons","Dave Van Kesteren","Dave","Van Kesteren","Chatham-Kent—Essex","/chamber-1/constituency-55","Conservative Party of Canada",2006-01-23,2015-10-10
"/chamber-1/member-556","/chamber-1","/chamber-1/member-556",556,1,556,"House of Commons","Peter Van Loan","Peter","Van Loan","York—Simcoe","/chamber-1/constituency-306","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-557","/chamber-1","/chamber-1/member-557",557,1,557,"House of Commons","Adam Vaughan","Adam","Vaughan","Trinity—Spadina","/chamber-1/constituency-272","Liberal Party of Canada",2014-06-30,2015-10-10
"/chamber-1/member-558","/chamber-1","/chamber-1/member-558",558,1,558,"House of Commons","Maurice Vellacott","Maurice","Vellacott","Saskatoon—Wanuskewin","/chamber-1/constituency-240","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-559","/chamber-1","/chamber-1/member-559",559,1,559,"House of Commons","Josée Verner","Josée","Verner","Louis-Saint-Laurent","/chamber-1/constituency-145","Conservative Party of Canada",2006-01-23,2011-05-05
"/chamber-1/member-560","/chamber-1","/chamber-1/member-560",560,1,560,"House of Commons","Robert Vincent","Robert","Vincent","Shefford","/chamber-1/constituency-248","Bloc Québécois",2004-06-28,2011-05-05
"/chamber-1/member-561","/chamber-1","/chamber-1/member-561",561,1,561,"House of Commons","Joseph Volpe","Joseph","Volpe","Eglinton—Lawrence","/chamber-1/constituency-81","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-562","/chamber-1","/chamber-1/member-562",562,1,562,"House of Commons","Mike Wallace","Mike","Wallace","Burlington","/chamber-1/constituency-33","Conservative Party of Canada",2006-01-23,2015-10-10
"/chamber-1/member-563","/chamber-1","/chamber-1/member-563",563,1,563,"House of Commons","Tom Wappel","Tom","Wappel","Scarborough Southwest","/chamber-1/constituency-243","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-564","/chamber-1","/chamber-1/member-564",564,1,564,"House of Commons","Mark Warawa","Mark","Warawa","Langley","/chamber-1/constituency-130","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-565","/chamber-1","/chamber-1/member-565",565,1,565,"House of Commons","Chris Warkentin","Chris","Warkentin","Peace River","/chamber-1/constituency-197","Conservative Party of Canada",2006-01-23,2015-10-10
"/chamber-1/member-566","/chamber-1","/chamber-1/member-566",566,1,566,"House of Commons","Judy Wasylycia-Leis","Judy","Wasylycia-Leis","Winnipeg North","/chamber-1/constituency-299","New Democratic Party",2004-06-28,2010-04-04
"/chamber-1/member-567","/chamber-1","/chamber-1/member-567",567,1,567,"House of Commons","Jeff Watson","Jeff","Watson","Essex","/chamber-1/constituency-86","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-568","/chamber-1","/chamber-1/member-568",568,1,568,"House of Commons","John Weston","John","Weston","West Vancouver—Sunshine Coast—Sea to Sky Country","/chamber-1/constituency-289","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-569","/chamber-1","/chamber-1/member-569",569,1,569,"House of Commons","Rodney Weston","Rodney","Weston","Saint John","/chamber-1/constituency-229","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-570","/chamber-1","/chamber-1/member-570",570,1,570,"House of Commons","Randy White","Randy","White","Abbotsford","/chamber-1/constituency-1","Conservative Party of Canada",2004-06-28,2006-01-01
"/chamber-1/member-571","/chamber-1","/chamber-1/member-571",571,1,571,"House of Commons","Bryon Wilfert","Bryon","Wilfert","Richmond Hill","/chamber-1/constituency-219","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-572","/chamber-1","/chamber-1/member-572",572,1,572,"House of Commons","David Wilks","David","Wilks","Kootenay—Columbia","/chamber-1/constituency-124","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-573","/chamber-1","/chamber-1/member-573",573,1,573,"House of Commons","John G. Williams","John G.","Williams","Edmonton—St. Albert","/chamber-1/constituency-79","Conservative Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-574","/chamber-1","/chamber-1/member-574",574,1,574,"House of Commons","John Williamson","John","Williamson","New Brunswick Southwest","/chamber-1/constituency-168","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-575","/chamber-1","/chamber-1/member-575",575,1,575,"House of Commons","Blair Wilson","Blair","Wilson","West Vancouver—Sunshine Coast—Sea to Sky Country","/chamber-1/constituency-289","Green Party of Canada",2006-01-23,2008-10-10
"/chamber-1/member-576","/chamber-1","/chamber-1/member-576",576,1,576,"House of Commons","Alice Wong","Alice","Wong","Richmond","/chamber-1/constituency-218","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-577","/chamber-1","/chamber-1/member-577",577,1,577,"House of Commons","Stephen Woodworth","Stephen","Woodworth","Kitchener Centre","/chamber-1/constituency-121","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-578","/chamber-1","/chamber-1/member-578",578,1,578,"House of Commons","Borys Wrzesnewskyj","Borys","Wrzesnewskyj","Etobicoke Centre","/chamber-1/constituency-87","Liberal Party of Canada",2004-06-28,2011-05-05
"/chamber-1/member-579","/chamber-1","/chamber-1/member-579",579,1,579,"House of Commons","Lynne Yelich","Lynne","Yelich","Blackstrap","/chamber-1/constituency-21","Conservative Party of Canada",2004-06-28,2015-10-10
"/chamber-1/member-580","/chamber-1","/chamber-1/member-580",580,1,580,"House of Commons","Terence Young","Terence","Young","Oakville","/chamber-1/constituency-182","Conservative Party of Canada",2008-10-14,2015-10-10
"/chamber-1/member-581","/chamber-1","/chamber-1/member-581",581,1,581,"House of Commons","Wai Young","Wai","Young","Vancouver South","/chamber-1/constituency-279","Conservative Party of Canada",2011-05-02,2015-10-10
"/chamber-1/member-582","/chamber-1","/chamber-1/member-582",582,1,582,"House of Commons","David Yurdiga","David","Yurdiga","Fort McMurray—Athabasca","/chamber-1/constituency-91","Conservative Party of Canada",2014-06-30,2015-10-10
"/chamber-1/member-583","/chamber-1","/chamber-1/member-583",583,1,583,"House of Commons","Lise Zarac","Lise","Zarac","LaSalle—Émard","/chamber-1/constituency-131","Liberal Party of Canada",2008-10-14,2011-05-05
"/chamber-1/member-584","/chamber-1","/chamber-1/member-584",584,1,584,"House of Commons","Paul Zed","Paul","Zed","Saint John","/chamber-1/constituency-229","Liberal Party of Canada",2004-06-28,2008-10-10
"/chamber-1/member-585","/chamber-1","/chamber-1/member-585",585,1,585,"House of Commons","Bob Zimmer","Bob","Zimmer","Prince George—Peace River","/chamber-1/constituency-209","Conservative Party of Canada",2011-05-02,2015-10-10
