"","observation_path","parliament_path","chamber_path","member_path","observation_number","parliament_number","chamber_number","member_number","chamber_name","full_name","first_name","last_name","member_ID","constituency_name","party_name","start_date","end_date"
"104","/parliament-38/chamber-1/member-104","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-104",104,"38",1,104,"House of Commons","Steven Fletcher","Steven","Fletcher","/chamber-1/member-264","Charleswood—St. James—Assiniboia","Conservative","6/28/2004","1/22/2006"
"105","/parliament-38/chamber-1/member-105","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-105",105,"38",1,105,"House of Commons","Raymonde Folco","Raymonde","Folco","/chamber-1/member-265","Laval—Les Îles","Liberal","6/28/2004","1/22/2006"
"106","/parliament-38/chamber-1/member-106","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-106",106,"38",1,106,"House of Commons","Joe Fontana","Joe","Fontana","/chamber-1/member-267","London North Centre","Liberal","6/28/2004","1/22/2006"
"107","/parliament-38/chamber-1/member-107","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-107",107,"38",1,107,"House of Commons","Paul Forseth","Paul","Forseth","/chamber-1/member-269","New Westminster—Coquitlam","Conservative","6/28/2004","1/22/2006"
"108","/parliament-38/chamber-1/member-108","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-108",108,"38",1,108,"House of Commons","Liza Frulla","Liza","Frulla","/chamber-1/member-279","Jeanne-Le Ber","Liberal","6/28/2004","1/22/2006"
"109","/parliament-38/chamber-1/member-109","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-109",109,"38",1,109,"House of Commons","Hedy Fry","Hedy","Fry","/chamber-1/member-280","Vancouver Centre","Liberal","6/28/2004","1/22/2006"
"110","/parliament-38/chamber-1/member-110","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-110",110,"38",1,110,"House of Commons","Christiane Gagnon","Christiane","Gagnon","/chamber-1/member-282","Québec","Bloc Québécois","6/28/2004","1/22/2006"
"111","/parliament-38/chamber-1/member-111","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-111",111,"38",1,111,"House of Commons","Marcel Gagnon","Marcel","Gagnon","/chamber-1/member-283","Saint-Maurice—Champlain","Bloc Québécois","6/28/2004","1/22/2006"
"112","/parliament-38/chamber-1/member-112","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-112",112,"38",1,112,"House of Commons","Sébastien Gagnon","Sébastien","Gagnon","/chamber-1/member-284","Jonquière—Alma","Bloc Québécois","6/28/2004","1/22/2006"
"113","/parliament-38/chamber-1/member-113","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-113",113,"38",1,113,"House of Commons","Cheryl Gallant","Cheryl","Gallant","/chamber-1/member-286","Renfrew—Nipissing—Pembroke","Conservative","6/28/2004","1/22/2006"
"114","/parliament-38/chamber-1/member-114","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-114",114,"38",1,114,"House of Commons","Roger Gallaway","Roger","Gallaway","/chamber-1/member-287","Sarnia—Lambton","Liberal","6/28/2004","1/22/2006"
"115","/parliament-38/chamber-1/member-115","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-115",115,"38",1,115,"House of Commons","Roger Gaudet","Roger","Gaudet","/chamber-1/member-290","Montcalm","Bloc Québécois","6/28/2004","1/22/2006"
"116","/parliament-38/chamber-1/member-116","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-116",116,"38",1,116,"House of Commons","Michel Gauthier","Michel","Gauthier","/chamber-1/member-291","Roberval—Lac-Saint-Jean","Bloc Québécois","6/28/2004","1/22/2006"
"117","/parliament-38/chamber-1/member-117","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-117",117,"38",1,117,"House of Commons","Marc Godbout","Marc","Godbout","/chamber-1/member-302","Ottawa—Orléans","Liberal","6/28/2004","1/22/2006"
"118","/parliament-38/chamber-1/member-118","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-118",118,"38",1,118,"House of Commons","John Godfrey","John","Godfrey","/chamber-1/member-303","Don Valley West","Liberal","6/28/2004","1/22/2006"
"119","/parliament-38/chamber-1/member-119","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-119",119,"38",1,119,"House of Commons","Yvon Godin","Yvon","Godin","/chamber-1/member-305","Acadie—Bathurst","NDP","6/28/2004","1/22/2006"
"120","/parliament-38/chamber-1/member-120","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-120",120,"38",1,120,"House of Commons","Peter Goldring","Peter","Goldring","/chamber-1/member-307","Edmonton East","Conservative","6/28/2004","1/22/2006"
"121","/parliament-38/chamber-1/member-121","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-121",121,"38",1,121,"House of Commons","Ralph Goodale","Ralph","Goodale","/chamber-1/member-309","Wascana","Liberal","6/28/2004","1/22/2006"
"122","/parliament-38/chamber-1/member-122","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-122",122,"38",1,122,"House of Commons","Gary Goodyear","Gary","Goodyear","/chamber-1/member-310","Cambridge","Conservative","6/28/2004","1/22/2006"
"123","/parliament-38/chamber-1/member-123","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-123",123,"38",1,123,"House of Commons","Jim Gouk","Jim","Gouk","/chamber-1/member-312","British Columbia Southern Interior","Conservative","6/28/2004","1/22/2006"
"124","/parliament-38/chamber-1/member-124","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-124",124,"38",1,124,"House of Commons","Bill Graham","Bill","Graham","/chamber-1/member-315","Toronto Centre","Liberal","6/28/2004","1/22/2006"
"125","/parliament-38/chamber-1/member-125","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-125",125,"38",1,125,"House of Commons","Gurmant Grewal","Gurmant","Grewal","/chamber-1/member-319","Newton—North Delta","Conservative","6/28/2004","1/22/2006"
"126","/parliament-38/chamber-1/member-126","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-126",126,"38",1,126,"House of Commons","Nina Grewal","Nina","Grewal","/chamber-1/member-320","Fleetwood—Port Kells","Conservative","6/28/2004","1/22/2006"
"127","/parliament-38/chamber-1/member-127","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-127",127,"38",1,127,"House of Commons","Albina Guarnieri","Albina","Guarnieri","/chamber-1/member-323","Mississauga East—Cooksville","Liberal","6/28/2004","1/22/2006"
"128","/parliament-38/chamber-1/member-128","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-128",128,"38",1,128,"House of Commons","Monique Guay","Monique","Guay","/chamber-1/member-324","Rivière-du-Nord","Bloc Québécois","6/28/2004","1/22/2006"
"129","/parliament-38/chamber-1/member-129","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-129",129,"38",1,129,"House of Commons","Helena Guergis","Helena","Guergis","/chamber-1/member-325","Simcoe—Grey","Conservative","6/28/2004","1/22/2006"
"130","/parliament-38/chamber-1/member-130","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-130",130,"38",1,130,"House of Commons","Michel Guimond","Michel","Guimond","/chamber-1/member-327","Montmorency—Charlevoix—Haute-Côte-Nord","Bloc Québécois","6/28/2004","1/22/2006"
"131","/parliament-38/chamber-1/member-131","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-131",131,"38",1,131,"House of Commons","Art Hanger","Art","Hanger","/chamber-1/member-330","Calgary Northeast","Conservative","6/28/2004","1/22/2006"
"132","/parliament-38/chamber-1/member-132","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-132",132,"38",1,132,"House of Commons","Stephen Harper","Stephen","Harper","/chamber-1/member-334","Calgary Southwest","Conservative","6/28/2004","1/22/2006"
"133","/parliament-38/chamber-1/member-133","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-133",133,"38",1,133,"House of Commons","Richard Harris","Richard","Harris","/chamber-1/member-337","Cariboo—Prince George","Conservative","6/28/2004","1/22/2006"
"134","/parliament-38/chamber-1/member-134","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-134",134,"38",1,134,"House of Commons","Jeremy Harrison","Jeremy","Harrison","/chamber-1/member-338","Desnethé—Missinippi—Churchill River","Conservative","6/28/2004","1/22/2006"
"135","/parliament-38/chamber-1/member-135","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-135",135,"38",1,135,"House of Commons","Loyola Hearn","Loyola","Hearn","/chamber-1/member-344","St. John's South—Mount Pearl","Conservative","6/28/2004","1/22/2006"
"136","/parliament-38/chamber-1/member-136","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-136",136,"38",1,136,"House of Commons","Russ Hiebert","Russ","Hiebert","/chamber-1/member-347","South Surrey—White Rock—Cloverdale","Conservative","6/28/2004","1/22/2006"
"137","/parliament-38/chamber-1/member-137","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-137",137,"38",1,137,"House of Commons","Jay Hill","Jay","Hill","/chamber-1/member-348","Prince George—Peace River","Conservative","6/28/2004","1/22/2006"
"138","/parliament-38/chamber-1/member-138","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-138",138,"38",1,138,"House of Commons","Betty Hinton","Betty","Hinton","/chamber-1/member-350","Kamloops—Thompson—Cariboo","Conservative","6/28/2004","1/22/2006"
"139","/parliament-38/chamber-1/member-139","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-139",139,"38",1,139,"House of Commons","Mark Holland","Mark","Holland","/chamber-1/member-355","Ajax—Pickering","Liberal","6/28/2004","1/22/2006"
"140","/parliament-38/chamber-1/member-140","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-140",140,"38",1,140,"House of Commons","Charles Hubbard","Charles","Hubbard","/chamber-1/member-358","Miramichi","Liberal","6/28/2004","1/22/2006"
"141","/parliament-38/chamber-1/member-141","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-141",141,"38",1,141,"House of Commons","Tony Ianno","Tony","Ianno","/chamber-1/member-364","Trinity—Spadina","Liberal","6/28/2004","1/22/2006"
"142","/parliament-38/chamber-1/member-142","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-142",142,"38",1,142,"House of Commons","Rahim Jaffer","Rahim","Jaffer","/chamber-1/member-367","Edmonton—Strathcona","Conservative","6/28/2004","1/22/2006"
"143","/parliament-38/chamber-1/member-143","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-143",143,"38",1,143,"House of Commons","Brian Jean","Brian","Jean","/chamber-1/member-369","Fort McMurray—Athabasca","Conservative","6/28/2004","1/22/2006"
"144","/parliament-38/chamber-1/member-144","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-144",144,"38",1,144,"House of Commons","Marlene Jennings","Marlene","Jennings","/chamber-1/member-371","Notre-Dame-de-Grâce—Lachine","Liberal","6/28/2004","1/22/2006"
"145","/parliament-38/chamber-1/member-145","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-145",145,"38",1,145,"House of Commons","Dale Johnston","Dale","Johnston","/chamber-1/member-373","Wetaskiwin","Conservative","6/28/2004","1/22/2006"
"146","/parliament-38/chamber-1/member-146","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-146",146,"38",1,146,"House of Commons","Peter Julian","Peter","Julian","/chamber-1/member-379","Burnaby—New Westminster","NDP","6/28/2004","1/22/2006"
"147","/parliament-38/chamber-1/member-147","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-147",147,"38",1,147,"House of Commons","Susan Kadis","Susan","Kadis","/chamber-1/member-380","Thornhill","Liberal","6/28/2004","1/22/2006"
"148","/parliament-38/chamber-1/member-148","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-148",148,"38",1,148,"House of Commons","Randy Kamp","Randy","Kamp","/chamber-1/member-381","Pitt Meadows—Maple Ridge—Mission","Conservative","6/28/2004","1/22/2006"
"149","/parliament-38/chamber-1/member-149","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-149",149,"38",1,149,"House of Commons","Nancy Karetak-Lindell","Nancy","Karetak-Lindell","/chamber-1/member-384","Nunavut","Liberal","6/28/2004","1/22/2006"
"150","/parliament-38/chamber-1/member-150","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-150",150,"38",1,150,"House of Commons","Jim Karygiannis","Jim","Karygiannis","/chamber-1/member-385","Scarborough—Agincourt","Liberal","6/28/2004","1/22/2006"
"151","/parliament-38/chamber-1/member-151","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-151",151,"38",1,151,"House of Commons","Gerald Keddy","Gerald","Keddy","/chamber-1/member-386","South Shore—St. Margaret's","Conservative","6/28/2004","1/22/2006"
"152","/parliament-38/chamber-1/member-152","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-152",152,"38",1,152,"House of Commons","Jason Kenney","Jason","Kenney","/chamber-1/member-391","Calgary Southeast","Conservative","6/28/2004","1/22/2006"
"153","/parliament-38/chamber-1/member-153","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-153",153,"38",1,153,"House of Commons","Wajid Khan","Wajid","Khan","/chamber-1/member-395","Mississauga—Streetsville","Liberal","6/28/2004","1/22/2006"
"154","/parliament-38/chamber-1/member-154","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-154",154,"38",1,154,"House of Commons","David Kilgour","David","Kilgour","/chamber-1/member-397","Edmonton—Mill Woods—Beaumont","Independent","6/28/2004","1/22/2006"
"155","/parliament-38/chamber-1/member-155","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-155",155,"38",1,155,"House of Commons","Ed Komarnicki","Ed","Komarnicki","/chamber-1/member-400","Souris—Moose Mountain","Conservative","6/28/2004","1/22/2006"
"156","/parliament-38/chamber-1/member-156","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-156",156,"38",1,156,"House of Commons","Maka Kotto","Maka","Kotto","/chamber-1/member-401","Saint-Lambert","Bloc Québécois","6/28/2004","1/22/2006"
"157","/parliament-38/chamber-1/member-157","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-157",157,"38",1,157,"House of Commons","Daryl Kramp","Daryl","Kramp","/chamber-1/member-402","Prince Edward—Hastings","Conservative","6/28/2004","1/22/2006"
"158","/parliament-38/chamber-1/member-158","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-158",158,"38",1,158,"House of Commons","Mario Laframboise","Mario","Laframboise","/chamber-1/member-406","Argenteuil—Papineau—Mirabel","Bloc Québécois","6/28/2004","1/22/2006"
"159","/parliament-38/chamber-1/member-159","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-159",159,"38",1,159,"House of Commons","Francine Lalonde","Francine","Lalonde","/chamber-1/member-408","La Pointe-de-l'Île","Bloc Québécois","6/28/2004","1/22/2006"
"160","/parliament-38/chamber-1/member-160","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-160",160,"38",1,160,"House of Commons","Jean Lapierre","Jean","Lapierre","/chamber-1/member-412","Outremont","Liberal","6/28/2004","1/22/2006"
"161","/parliament-38/chamber-1/member-161","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-161",161,"38",1,161,"House of Commons","Réal Lapierre","Réal","Lapierre","/chamber-1/member-413","Lévis—Bellechasse","Bloc Québécois","6/28/2004","1/22/2006"
"162","/parliament-38/chamber-1/member-162","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-162",162,"38",1,162,"House of Commons","Walt Lastewka","Walt","Lastewka","/chamber-1/member-417","St. Catharines","Liberal","6/28/2004","1/22/2006"
"163","/parliament-38/chamber-1/member-163","/parliament-38","/parliament-38/chamber-1","/parliament-38/chamber-1/member-163",163,"38",1,163,"House of Commons","Guy Lauzon","Guy","Lauzon","/chamber-1/member-419","Stormont—Dundas—South Glengarry","Conservative","6/28/2004","1/22/2006"
