observation_path,parliament_path,chamber_path,member_path,observation_number,parliament_number,chamber_number,member_number,chamber_name,full_name,first_name,last_name,member_ID,constituency_name,constituency_ID,party_name,start_date,end_date
/parliament-38/chamber-1/member-98,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-98,98,38,1,98,House of Commons,David Emerson,David,Emerson,/chamber-1/member-191,Vancouver Kingsway,/chamber-1/constituency-277,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-99,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-99,99,38,1,99,House of Commons,Ken Epp,Ken,Epp,/chamber-1/member-192,Edmonton—Sherwood Park,/chamber-1/constituency-77,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-100,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-100,100,38,1,100,House of Commons,Mark Eyking,Mark,Eyking,/chamber-1/member-193,Sydney—Victoria,/chamber-1/constituency-263,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-101,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-101,101,38,1,101,House of Commons,Meili Faille,Meili,Faille,/chamber-1/member-194,Vaudreuil-Soulanges,/chamber-1/constituency-280,Bloc Québécois,6/28/04,1/1/06
/parliament-38/chamber-1/member-102,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-102,102,38,1,102,House of Commons,Diane Finley,Diane,Finley,/chamber-1/member-199,Haldimand—Norfolk,/chamber-1/constituency-98,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-103,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-103,103,38,1,103,House of Commons,Brian Fitzpatrick,Brian,Fitzpatrick,/chamber-1/member-200,Prince Albert,/chamber-1/constituency-207,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-104,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-104,104,38,1,104,House of Commons,Steven Fletcher,Steven,Fletcher,/chamber-1/member-202,Charleswood—St. James—Assiniboia,/chamber-1/constituency-52,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-105,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-105,105,38,1,105,House of Commons,Raymonde Folco,Raymonde,Folco,/chamber-1/member-203,Laval—Les Îles,/chamber-1/constituency-135,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-106,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-106,106,38,1,106,House of Commons,Joe Fontana,Joe,Fontana,/chamber-1/member-204,London North Centre,/chamber-1/constituency-139,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-107,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-107,107,38,1,107,House of Commons,Paul Forseth,Paul,Forseth,/chamber-1/member-206,New Westminster—Coquitlam,/chamber-1/constituency-169,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-108,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-108,108,38,1,108,House of Commons,Liza Frulla,Liza,Frulla,/chamber-1/member-211,Jeanne-Le Ber,/chamber-1/constituency-112,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-109,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-109,109,38,1,109,House of Commons,Hedy Fry,Hedy,Fry,/chamber-1/member-212,Vancouver Centre,/chamber-1/constituency-274,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-110,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-110,110,38,1,110,House of Commons,Christiane Gagnon,Christiane,Gagnon,/chamber-1/member-213,Québec,/chamber-1/constituency-211,Bloc Québécois,6/28/04,1/1/06
/parliament-38/chamber-1/member-111,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-111,111,38,1,111,House of Commons,Marcel Gagnon,Marcel,Gagnon,/chamber-1/member-214,Saint-Maurice—Champlain,/chamber-1/constituency-236,Bloc Québécois,6/28/04,1/1/06
/parliament-38/chamber-1/member-112,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-112,112,38,1,112,House of Commons,Sébastien Gagnon,Sébastien,Gagnon,/chamber-1/member-215,Jonquière—Alma,/chamber-1/constituency-114,Bloc Québécois,6/28/04,1/1/06
/parliament-38/chamber-1/member-113,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-113,113,38,1,113,House of Commons,Cheryl Gallant,Cheryl,Gallant,/chamber-1/member-217,Renfrew—Nipissing—Pembroke,/chamber-1/constituency-216,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-114,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-114,114,38,1,114,House of Commons,Roger Gallaway,Roger,Gallaway,/chamber-1/member-218,Sarnia—Lambton,/chamber-1/constituency-237,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-115,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-115,115,38,1,115,House of Commons,Roger Gaudet,Roger,Gaudet,/chamber-1/member-221,Montcalm,/chamber-1/constituency-161,Bloc Québécois,6/28/04,1/1/06
/parliament-38/chamber-1/member-116,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-116,116,38,1,116,House of Commons,Michel Gauthier,Michel,Gauthier,/chamber-1/member-222,Roberval—Lac-Saint-Jean,/chamber-1/constituency-224,Bloc Québécois,6/28/04,1/1/06
/parliament-38/chamber-1/member-117,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-117,117,38,1,117,House of Commons,Marc Godbout,Marc,Godbout,/chamber-1/member-229,Ottawa—Orléans,/chamber-1/constituency-189,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-118,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-118,118,38,1,118,House of Commons,John Godfrey,John,Godfrey,/chamber-1/member-230,Don Valley West,/chamber-1/constituency-69,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-119,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-119,119,38,1,119,House of Commons,Yvon Godin,Yvon,Godin,/chamber-1/member-231,Acadie—Bathurst,/chamber-1/constituency-4,New Democratic Party,6/28/04,1/1/06
/parliament-38/chamber-1/member-120,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-120,120,38,1,120,House of Commons,Peter Goldring,Peter,Goldring,/chamber-1/member-233,Edmonton East,/chamber-1/constituency-74,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-121,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-121,121,38,1,121,House of Commons,Ralph Goodale,Ralph,Goodale,/chamber-1/member-234,Wascana,/chamber-1/constituency-285,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-122,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-122,122,38,1,122,House of Commons,Gary Goodyear,Gary,Goodyear,/chamber-1/member-235,Cambridge,/chamber-1/constituency-44,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-123,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-123,123,38,1,123,House of Commons,Jim Gouk,Jim,Gouk,/chamber-1/member-237,British Columbia Southern Interior,/chamber-1/constituency-29,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-124,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-124,124,38,1,124,House of Commons,Bill Graham,Bill,Graham,/chamber-1/member-239,Toronto Centre,/chamber-1/constituency-270,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-125,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-125,125,38,1,125,House of Commons,Gurmant Grewal,Gurmant,Grewal,/chamber-1/member-242,Newton—North Delta,/chamber-1/constituency-171,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-126,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-126,126,38,1,126,House of Commons,Nina Grewal,Nina,Grewal,/chamber-1/member-243,Fleetwood—Port Kells,/chamber-1/constituency-90,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-127,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-127,127,38,1,127,House of Commons,Albina Guarnieri,Albina,Guarnieri,/chamber-1/member-245,Mississauga East—Cooksville,/chamber-1/constituency-155,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-128,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-128,128,38,1,128,House of Commons,Monique Guay,Monique,Guay,/chamber-1/member-246,Rivière-du-Nord,/chamber-1/constituency-223,Bloc Québécois,6/28/04,1/1/06
/parliament-38/chamber-1/member-129,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-129,129,38,1,129,House of Commons,Helena Guergis,Helena,Guergis,/chamber-1/member-247,Simcoe—Grey,/chamber-1/constituency-251,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-130,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-130,130,38,1,130,House of Commons,Michel Guimond,Michel,Guimond,/chamber-1/member-249,Montmorency—Charlevoix—Haute-Côte-Nord,/chamber-1/constituency-163,Bloc Québécois,6/28/04,1/1/06
/parliament-38/chamber-1/member-131,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-131,131,38,1,131,House of Commons,Art Hanger,Art,Hanger,/chamber-1/member-251,Calgary Northeast,/chamber-1/constituency-39,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-132,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-132,132,38,1,132,House of Commons,Stephen Harper,Stephen,Harper,/chamber-1/member-252,Calgary Southwest,/chamber-1/constituency-41,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-133,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-133,133,38,1,133,House of Commons,Richard Harris,Richard,Harris,/chamber-1/member-255,Cariboo—Prince George,/chamber-1/constituency-47,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-134,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-134,134,38,1,134,House of Commons,Jeremy Harrison,Jeremy,Harrison,/chamber-1/member-256,Desnethé—Missinippi—Churchill River,/chamber-1/constituency-67,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-135,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-135,135,38,1,135,House of Commons,Loyola Hearn,Loyola,Hearn,/chamber-1/member-261,St. John's South—Mount Pearl,/chamber-1/constituency-258,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-136,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-136,136,38,1,136,House of Commons,Russ Hiebert,Russ,Hiebert,/chamber-1/member-262,South Surrey—White Rock—Cloverdale,/chamber-1/constituency-255,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-137,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-137,137,38,1,137,House of Commons,Jay Hill,Jay,Hill,/chamber-1/member-263,Prince George—Peace River,/chamber-1/constituency-209,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-138,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-138,138,38,1,138,House of Commons,Betty Hinton,Betty,Hinton,/chamber-1/member-265,Kamloops—Thompson—Cariboo,/chamber-1/constituency-115,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-139,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-139,139,38,1,139,House of Commons,Mark Holland,Mark,Holland,/chamber-1/member-269,Ajax—Pickering,/chamber-1/constituency-6,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-140,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-140,140,38,1,140,House of Commons,Charles Hubbard,Charles,Hubbard,/chamber-1/member-271,Miramichi,/chamber-1/constituency-154,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-141,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-141,141,38,1,141,House of Commons,Tony Ianno,Tony,Ianno,/chamber-1/member-274,Trinity—Spadina,/chamber-1/constituency-272,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-142,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-142,142,38,1,142,House of Commons,Rahim Jaffer,Rahim,Jaffer,/chamber-1/member-277,Edmonton—Strathcona,/chamber-1/constituency-80,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-143,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-143,143,38,1,143,House of Commons,Brian Jean,Brian,Jean,/chamber-1/member-279,Fort McMurray—Athabasca,/chamber-1/constituency-91,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-144,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-144,144,38,1,144,House of Commons,Marlene Jennings,Marlene,Jennings,/chamber-1/member-280,Notre-Dame-de-Grâce—Lachine,/chamber-1/constituency-179,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-145,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-145,145,38,1,145,House of Commons,Dale Johnston,Dale,Johnston,/chamber-1/member-281,Wetaskiwin,/chamber-1/constituency-292,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-146,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-146,146,38,1,146,House of Commons,Peter Julian,Peter,Julian,/chamber-1/member-283,Burnaby—New Westminster,/chamber-1/constituency-35,New Democratic Party,6/28/04,1/1/06
/parliament-38/chamber-1/member-147,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-147,147,38,1,147,House of Commons,Susan Kadis,Susan,Kadis,/chamber-1/member-284,Thornhill,/chamber-1/constituency-265,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-148,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-148,148,38,1,148,House of Commons,Randy Kamp,Randy,Kamp,/chamber-1/member-285,Pitt Meadows—Maple Ridge—Mission,/chamber-1/constituency-202,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-149,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-149,149,38,1,149,House of Commons,Nancy Karetak-Lindell,Nancy,Karetak-Lindell,/chamber-1/member-287,Nunavut,/chamber-1/constituency-180,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-150,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-150,150,38,1,150,House of Commons,Jim Karygiannis,Jim,Karygiannis,/chamber-1/member-288,Scarborough—Agincourt,/chamber-1/constituency-244,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-151,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-151,151,38,1,151,House of Commons,Gerald Keddy,Gerald,Keddy,/chamber-1/member-289,South Shore—St. Margaret's,/chamber-1/constituency-254,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-152,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-152,152,38,1,152,House of Commons,Jason Kenney,Jason,Kenney,/chamber-1/member-293,Calgary Southeast,/chamber-1/constituency-40,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-153,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-153,153,38,1,153,House of Commons,Wajid Khan,Wajid,Khan,/chamber-1/member-296,Mississauga—Streetsville,/chamber-1/constituency-159,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-154,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-154,154,38,1,154,House of Commons,David Kilgour,David,Kilgour,/chamber-1/member-297,Edmonton—Mill Woods—Beaumont,/chamber-1/constituency-76,Independent,6/28/04,1/1/06
/parliament-38/chamber-1/member-155,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-155,155,38,1,155,House of Commons,Ed Komarnicki,Ed,Komarnicki,/chamber-1/member-298,Souris—Moose Mountain,/chamber-1/constituency-253,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-156,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-156,156,38,1,156,House of Commons,Maka Kotto,Maka,Kotto,/chamber-1/member-299,Saint-Lambert,/chamber-1/constituency-233,Bloc Québécois,6/28/04,1/1/06
/parliament-38/chamber-1/member-157,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-157,157,38,1,157,House of Commons,Daryl Kramp,Daryl,Kramp,/chamber-1/member-300,Prince Edward—Hastings,/chamber-1/constituency-208,Conservative Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-158,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-158,158,38,1,158,House of Commons,Mario Laframboise,Mario,Laframboise,/chamber-1/member-302,Argenteuil—Papineau—Mirabel,/chamber-1/constituency-10,Bloc Québécois,6/28/04,1/1/06
/parliament-38/chamber-1/member-159,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-159,159,38,1,159,House of Commons,Francine Lalonde,Francine,Lalonde,/chamber-1/member-304,La Pointe-de-l'Île,/chamber-1/constituency-125,Bloc Québécois,6/28/04,1/1/06
/parliament-38/chamber-1/member-160,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-160,160,38,1,160,House of Commons,Jean Lapierre,Jean,Lapierre,/chamber-1/member-306,Outremont,/chamber-1/constituency-191,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-161,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-161,161,38,1,161,House of Commons,Réal Lapierre,Réal,Lapierre,/chamber-1/member-307,Lévis—Bellechasse,/chamber-1/constituency-138,Bloc Québécois,6/28/04,1/1/06
/parliament-38/chamber-1/member-162,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-162,162,38,1,162,House of Commons,Walt Lastewka,Walt,Lastewka,/chamber-1/member-310,St. Catharines,/chamber-1/constituency-256,Liberal Party of Canada,6/28/04,1/1/06
/parliament-38/chamber-1/member-163,/parliament-38,/parliament-38/chamber-1,/parliament-38/chamber-1/member-163,163,38,1,163,House of Commons,Guy Lauzon,Guy,Lauzon,/chamber-1/member-312,Stormont—Dundas—South Glengarry,/chamber-1/constituency-260,Conservative Party of Canada,6/28/04,1/1/06
